text,images,videos,gender
BBQ night @ rashed’s place,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/412316005_1536688910416449_4047564256212683161_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=JmFm_R4JuVgAX-7Ooo5&_nc_ht=scontent-ord5-2.xx&oh=00_AfAz1I7S52yZC1XywbajhmwC2s4WnIzWnxhDw_7anB9IOw&oe=65DF39A8', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/412309826_1536689043749769_6618688244580306807_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=9cVFc2zBeAUAX9QH3_q&_nc_ht=scontent-ord5-2.xx&oh=00_AfCsJ0mbbdXFmN1YmQM2y26aDZ-i7RmeMgjEJtiBQjrAdA&oe=65E03408', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/412287361_1536688993749774_1456099890669604810_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=cjEKHrq1kFEAX-AtuVJ&_nc_ht=scontent-ord5-1.xx&oh=00_AfBFS_L0Hf8I_-2-NUGm0GXvV-558jv_CwB6mYN1ILU3Qw&oe=65DEB8BD', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/412349384_1536688957083111_5507715605261520097_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=5gdMtkUNO7YAX8xusCu&_nc_ht=scontent-ord5-2.xx&oh=00_AfD-gIxbTp3mdgixlVSQLlkWZhFeuhV3ePxAbSVTw2gHAg&oe=65DF6CA1', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/412420848_1536688920416448_6972066208511990308_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=b67l2jN6V1AAX8VgqhS&_nc_ht=scontent-ord5-1.xx&oh=00_AfAZpOvn1O9xtkcEK4Q3A-HIpJ3e_TyO2yB9TPI5AS2-5Q&oe=65E03F51']",[],M
Party at my place,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/410216244_1534894707262536_2440615881996785472_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=R6IkaqZVM-cAX92FKde&_nc_ht=scontent-ord5-2.xx&oh=00_AfAg3i9Gk46tWyXnB-22xLR96SMhlTtpfMk2--PHSSpjUQ&oe=65DFD406', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/410224070_1534894720595868_2353322826150594749_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=CJzFu67fnngAX9dA9Ei&_nc_ht=scontent-ord5-1.xx&oh=00_AfAmG-WWvLTrtUa-3h2e8JWlYpo76DMT2qWpnxsHkjWDHQ&oe=65DF0BE6', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/411174106_1534894740595866_430683339514409050_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=s9tazD9y1RsAX9ym2J8&_nc_ht=scontent-ord5-1.xx&oh=00_AfAAcv3Xd6GUaw2G8jXz3BvSTl4xrCjCIgxQsNRgAc76Nw&oe=65DFF541', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/411209765_1534894747262532_3834372696517340058_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=QuUDladhQkQAX98MRCY&_nc_ht=scontent-ord5-2.xx&oh=00_AfCYD8WjN51-MWj2ndkZb5ZKJD14C16Mbpsd-vaUDcCGGg&oe=65E03452']",['https://www.facebook.com/100022260644909/videos/pcb.1534894647262542/3546942678891136?__cft__[0]=AZVDiuQKFYPX3Hw2aKlA0y5tXXlHIONQdgZHkUDs-pY_d0DfqwdC8E0vm5uG5ckmLx8_1mNd3QhEb04ZMdEMarNtlZvPfYESGZ1vK1MMOfYn1sSv7YsVs0C5BjADvGKYgvnZPQrPFMiCp-GIdsUrzXeVOt1HAZ-Br7LzM6BsxPFqkQ&__tn__=*bH-R'],M
Happy birthday bro!,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/406050582_10232625408562271_4679509747320878951_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=XaA3DiWufCMAX9tz2ds&_nc_ht=scontent-ord5-2.xx&oh=00_AfCs_H4nW9MNJ1cEGFSlbFFTBCbMHq8dcZa1A10QCa3EKg&oe=65DF6C37'],[],M
Happy Birthday putu bhai. Many happy returns of the day. Wish you all the happiness in life ,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/405885030_6640192016091652_8452283564665704819_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=P6_Ud4D8TakAX_8lDci&_nc_ht=scontent-ord5-2.xx&oh=00_AfDkeTYu9dQl1-fYZlmCHjKMOm1tXykd-lFRZpPqfl-ljw&oe=65DECC07'],[],M
Such a coincidence after 12 years! This time on the way to Bangalore via Hyderabad!,[],[],M
"Every science student who used to hate chemistry can relate to this! 
More exceptions and less logic 
Papry Saha ",[],['https://www.facebook.com/TheViralFever/videos/577425961108004/?__cft__[0]=AZX0GCttUvKn_01MK-hnouvfTTQdfVxH0SdiVnVQxbRSQv_PmUB8KCIAYBbag0v2di960eKgFHFEAWAPEjCn2ejmecAs-y3CLNT3aSA8nHZ9vaBnuMt2pim2ryjbQQMAz-cQyjAYJsJYk_WZOVGlc008mPJhGDeGdYkvNqDrj0r66kej7HwWJ7lopxMp7gZT2bxx_hMa08SMQ7GrWuiuEqtf&__tn__=%2B%3FFH-y-R'],M
Happy birthday bro!,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/406050582_10232625408562271_4679509747320878951_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=XaA3DiWufCMAX9tz2ds&_nc_ht=scontent-ord5-2.xx&oh=00_AfCs_H4nW9MNJ1cEGFSlbFFTBCbMHq8dcZa1A10QCa3EKg&oe=65DF6C37'],[],M
Happy Birthday putu bhai. Many happy returns of the day. Wish you all the happiness in life ,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/405885030_6640192016091652_8452283564665704819_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=P6_Ud4D8TakAX_8lDci&_nc_ht=scontent-ord5-2.xx&oh=00_AfDkeTYu9dQl1-fYZlmCHjKMOm1tXykd-lFRZpPqfl-ljw&oe=65DECC07'],[],M
Such a coincidence after 12 years! This time on the way to Bangalore via Hyderabad!,[],[],M
"Every science student who used to hate chemistry can relate to this! 
More exceptions and less logic 
Papry Saha ",[],['https://www.facebook.com/TheViralFever/videos/577425961108004/?__cft__[0]=AZX0GCttUvKn_01MK-hnouvfTTQdfVxH0SdiVnVQxbRSQv_PmUB8KCIAYBbag0v2di960eKgFHFEAWAPEjCn2ejmecAs-y3CLNT3aSA8nHZ9vaBnuMt2pim2ryjbQQMAz-cQyjAYJsJYk_WZOVGlc008mPJhGDeGdYkvNqDrj0r66kej7HwWJ7lopxMp7gZT2bxx_hMa08SMQ7GrWuiuEqtf&__tn__=%2B%3FFH-y-R'],M
See Translation,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/394183331_10232439340990698_3968728448700486769_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=a73e89&_nc_ohc=jqx3TZziBXkAX9gR97r&_nc_ht=scontent-ord5-2.xx&oh=00_AfCecs6iX7HBCkb0QTeR9qwNf_J0X7Mg30te30nlNr116A&oe=65DED31F', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/394028310_10232439341550712_2291324575586594723_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=a73e89&_nc_ohc=RVMzbGhGkoIAX9LOuU6&_nc_ht=scontent-ord5-2.xx&oh=00_AfCD4In6zLBMod9sN-QWgjapFN9A9ukWjMn5_s-qZGBcsQ&oe=65DF0211', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/394269523_10232439341190703_7642978378894475487_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=a73e89&_nc_ohc=GRztDXKavx8AX_FHk3L&_nc_ht=scontent-ord5-2.xx&oh=00_AfDI_8izbKNi2R2OXydtU32YO_AbnpUANNZ4K_aOxESkkg&oe=65DE717A', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/394271120_10232439341910721_1084500626947125382_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=a73e89&_nc_ohc=1wISXdJ2vaYAX-5vxLM&_nc_ht=scontent-ord5-2.xx&oh=00_AfAKsjTyiyHoLeFbQtHWTKez1sB0kPUzhgefs-kcXFVjLQ&oe=65DF04B7', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/391666192_10232439334830544_5993308705600058086_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=a73e89&_nc_ohc=0uFwwfitgOcAX8xiI_a&_nc_ht=scontent-ord5-1.xx&oh=00_AfAnRQDX2oan8Ho3V--6cSl5fUFO6wiMMTO6exYtvADAYg&oe=65DEE9E0']",[],M
,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/378790689_10232124089229601_1008418267390249398_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=FIzXc1S1LhEAX_Ws3dR&_nc_ht=scontent-ord5-2.xx&oh=00_AfBDHlWVrXmu1nwsugq9TLwmNChtjoclu7n41cKak3ECLA&oe=65DF0077', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/378797067_10232124090709638_793429420701080708_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=CuMqi0k7hGwAX8JCcf4&_nc_ht=scontent-ord5-2.xx&oh=00_AfBnqlOvFB65Q3CuMuasFM-l1gSslmzFq37ztaujJbm-WA&oe=65DFE8F3', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/378813259_10232124090029621_6591526202891227301_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=7p8LUwWfVFsAX9KrHqs&_nc_ht=scontent-ord5-1.xx&oh=00_AfCoOA9Cnqh5q5EcJEtPoo5dlPfWe-bsTUClSAUicvFH5Q&oe=65DFAE79', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/378816542_10232124090189625_1679034237380546025_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=rFVuibmKugcAX8JI_cl&_nc_ht=scontent-ord5-2.xx&oh=00_AfBYM-gFcldkmqTOddU9dbLUjm3z2IoGZn0j0-85eZYhRg&oe=65DF98C3', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/378825023_10232124089309603_9177040291504465151_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=2-v-ugGDGcgAX_VzmmE&_nc_ht=scontent-ord5-1.xx&oh=00_AfB7js1BcaMJo7bwZrrtzNKcYTFj4vAwuESHoRAQTLeU2A&oe=65DF9044']",[],M
See Translation,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/394183331_10232439340990698_3968728448700486769_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=a73e89&_nc_ohc=jqx3TZziBXkAX9gR97r&_nc_ht=scontent-ord5-2.xx&oh=00_AfCecs6iX7HBCkb0QTeR9qwNf_J0X7Mg30te30nlNr116A&oe=65DED31F', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/394028310_10232439341550712_2291324575586594723_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=a73e89&_nc_ohc=RVMzbGhGkoIAX9LOuU6&_nc_ht=scontent-ord5-2.xx&oh=00_AfCD4In6zLBMod9sN-QWgjapFN9A9ukWjMn5_s-qZGBcsQ&oe=65DF0211', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/394269523_10232439341190703_7642978378894475487_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=a73e89&_nc_ohc=GRztDXKavx8AX_FHk3L&_nc_ht=scontent-ord5-2.xx&oh=00_AfDI_8izbKNi2R2OXydtU32YO_AbnpUANNZ4K_aOxESkkg&oe=65DE717A', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/394271120_10232439341910721_1084500626947125382_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=a73e89&_nc_ohc=1wISXdJ2vaYAX-5vxLM&_nc_ht=scontent-ord5-2.xx&oh=00_AfAKsjTyiyHoLeFbQtHWTKez1sB0kPUzhgefs-kcXFVjLQ&oe=65DF04B7', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/391666192_10232439334830544_5993308705600058086_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=a73e89&_nc_ohc=0uFwwfitgOcAX8xiI_a&_nc_ht=scontent-ord5-1.xx&oh=00_AfAnRQDX2oan8Ho3V--6cSl5fUFO6wiMMTO6exYtvADAYg&oe=65DEE9E0']",[],M
,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/378790689_10232124089229601_1008418267390249398_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=FIzXc1S1LhEAX_Ws3dR&_nc_ht=scontent-ord5-2.xx&oh=00_AfBDHlWVrXmu1nwsugq9TLwmNChtjoclu7n41cKak3ECLA&oe=65DF0077', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/378797067_10232124090709638_793429420701080708_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=CuMqi0k7hGwAX8JCcf4&_nc_ht=scontent-ord5-2.xx&oh=00_AfBnqlOvFB65Q3CuMuasFM-l1gSslmzFq37ztaujJbm-WA&oe=65DFE8F3', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/378813259_10232124090029621_6591526202891227301_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=7p8LUwWfVFsAX9KrHqs&_nc_ht=scontent-ord5-1.xx&oh=00_AfCoOA9Cnqh5q5EcJEtPoo5dlPfWe-bsTUClSAUicvFH5Q&oe=65DFAE79', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/378816542_10232124090189625_1679034237380546025_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=rFVuibmKugcAX8JI_cl&_nc_ht=scontent-ord5-2.xx&oh=00_AfBYM-gFcldkmqTOddU9dbLUjm3z2IoGZn0j0-85eZYhRg&oe=65DF98C3', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/378825023_10232124089309603_9177040291504465151_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=2-v-ugGDGcgAX_VzmmE&_nc_ht=scontent-ord5-1.xx&oh=00_AfB7js1BcaMJo7bwZrrtzNKcYTFj4vAwuESHoRAQTLeU2A&oe=65DF9044']",[],M
