text,images,videos,gender
"Project: PREPARATION OF CHATTOGRAM METROPOLITAN MASTER PLAN
(PERIOD: 2020-2041)
Chattogram Development Authority (CDA)
Ministry of Housing and Public Works
Government of the People's Republic of Bangladesh
Consultancy: STORM WATER DRAINAGE AND FLOOD CONTROL MASTREPLAN WITH MATHAMATICAL MODELLING
#CDA #Chittagong
#DatEx #TILLER #EGS
#OCL #Drainage #Modeling","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/428693609_10159977519223596_7167496806490961536_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Gs54jiIJT3wAX-rqL9C&_nc_ht=scontent-ord5-2.xx&oh=00_AfD28teS8ot1eA8dEnW3jEskmP-iQCAb-EtEjFFwq9b1PA&oe=65FAC61A', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/428695881_10159977519213596_4263830377846332531_n.jpg?stp=dst-jpg_p320x320&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=za5ZWGsR4DAAX9If2s_&_nc_ht=scontent-ord5-2.xx&oh=00_AfBNIAFA4sLRmK0dMFx7Pv3ktOOJBpydNBpnrunl4Ju-AA&oe=65FB5E4A', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/429552644_10159977519293596_3781839120334142423_n.jpg?stp=dst-jpg_p235x350&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DAC2-1lOO0MAX8BqGbW&_nc_ht=scontent-ord5-2.xx&oh=00_AfD0jKjaycfxJOBVNirBj6fGEKfDoijKXYlWBN7A-aYjMA&oe=65FC3FAF']",[],M
"Good Morning Chittagong!! 
প্রচুর কামলা দিতে হবে আজ। 
ফি আমানিল্লাহ।",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/428704981_10159977301728596_1723271334868788595_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pna2XBN6_mEAX_FaoxG&_nc_ht=scontent-ord5-1.xx&oh=00_AfCOZEqJTJZPeALfcGD_-nnorc6bIAloQGWbT90cbG3srA&oe=65FAD428'],[],M
"শুভ সকাল ঢাকা।
কামলা দিতে চলিলাম।
ফি আমানিল্লাহ।","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/429576633_10159977138623596_8949615634964905554_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QEL-JV9f7pQAX8GR6Mn&_nc_ht=scontent-ord5-1.xx&oh=00_AfA2v8Zwc-Rw4TrGZYK-asX-paP3YWn063cCrItxNFcD0w&oe=65FC2866', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/428707019_10159977138648596_7173515987435989397_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BlJVtE1i6gQAX_LDMhb&_nc_ht=scontent-ord5-1.xx&oh=00_AfDBnVwqsy7NR_5Jd1iU3FPl6eeKXLsfrL0YYfGTsQfgTg&oe=65FBD743', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/428701389_10159977245108596_7543129489213671283_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TH-f3kxoHOoAX_Q7uN1&_nc_ht=scontent-ord5-1.xx&oh=00_AfAtUp1d8GCX3xh_N9Y0QDV6UnmtvCLea_M8h1teX1A66w&oe=65FC3DBC']",[],M
"কিভাবে ড্রোন ডাটা দিয়ে মডেলিং করা যায়। 
সেটা নিয়ে নিলাম বিস্তর এক ক্লাস!!","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/428711889_10159975858233596_113303746016427310_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=jHIPKBjZwLgAX8D903_&_nc_ht=scontent-ord5-1.xx&oh=00_AfAmyzx6fbeaKR-F8PN7c_QYeweDZh8sptBhb0sYtp4VSw&oe=65FAD3EE', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/428692302_10159975858283596_3611841217809093406_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CBKmcxWav6sAX_EOEW3&_nc_ht=scontent-ord5-2.xx&oh=00_AfA2RjkAQcb1Nymre6xItgGRQgi0-mHqKzXTWA0PZcKiWw&oe=65FABCD1', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/428685944_10159975858343596_286039803894363360_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KqsWWJBQzWsAX-zuaoh&_nc_ht=scontent-ord5-2.xx&oh=00_AfAkT0HyU5HG-sqAn1mMN-A7zB9cGtrbbG26fWD3CRqV4A&oe=65FB9562']",[],M
"অসাধারণ  একটি ট্রিপ আয়োজনের জন্য O.CREEDS Ltd. পরিবারকে ধন্যবাদ, সেই সাথে আমাকে আমন্ত্রর এর জন্য Shahadat Hossain CEO O.Creeds Ltd.
# AT Surjoshan Resorts---
Tour Group BD - TGB","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/429484420_10232482470192682_6773685714907730475_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=uH1l89hIQmMAX9yzNMi&_nc_ht=scontent-ord5-1.xx&oh=00_AfAzjXU_M1C40-gKEmAffxq9vUtqDCkiC9_8ad2YqQSQJg&oe=65FB3ADC', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/431351797_10232482472072729_1566994599351759054_n.jpg?stp=dst-jpg_p403x403&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8sXbfgZmgH8AX8rkRKw&_nc_ht=scontent-ord5-2.xx&oh=00_AfCTwlINyDWGhuRbV2cb1_2HGg897qT6Vo3WkijuUL7S6A&oe=65FB9B67', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/431024466_10232482476272834_991325812033632845_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Mxlmtww9v3kAX9hdybL&_nc_ht=scontent-ord5-2.xx&oh=00_AfDH6Xt21TerClb1Q5gnQJ587pcujuuB4fTBl4mgDI2ZqA&oe=65FBA47F']",[],M
"IIFC Family Day out 2024!!
IIFC এর সাথে আমরা কাজ করি প্রায় ৮ বছর। আলহামদুলিল্লাহ ১৭টা প্রজেক্টের সাথে আমরা যুক্ত ছিলাম। এখন ৪টা কাজ চলে।
এবার আমরা তাদের আমন্ত্রিত অতিথি!!","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/428707846_10159971526738596_8151613384202421589_n.jpg?stp=dst-jpg_p370x247&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=F-kYpDjmffgAX9RQ73h&_nc_ht=scontent-ord5-2.xx&oh=00_AfC2XCnqHwLpn0yNkyL3S8yBGYBS0qdke030c7UjceIfiQ&oe=65FBA0ED', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/428678809_10159971527328596_7857718338269703955_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=gIuwVVAbwyMAX-0BlaA&_nc_ht=scontent-ord5-2.xx&oh=00_AfBa-LTWnifOdsfkjOqwoemGRWhCOQO1qrhXjpIFLIX0OA&oe=65FB85DA', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/428687765_10159971527428596_2690979466784088912_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=MGVk4tQzPGIAX_VocZg&_nc_ht=scontent-ord5-2.xx&oh=00_AfBaOSato6x102FvAvWEMGAPxYX6AXLVkhcsqzVOJorH_w&oe=65FA96E0', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/428684060_10159971527303596_8861094391326941513_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=aLJLWBUjTkwAX_OSm2w&_nc_ht=scontent-ord5-2.xx&oh=00_AfCVgeixnv1YVDnEmvHDdbz8u3MLffbSADtpeKcaf4Z6iQ&oe=65FAA3A8']",[],M
"আলহামদুলিল্লাহ,  অভিনন্দন জানাই টিজিবি কর্পোরেট ক্রিকেট টুর্নামেন্ট এর প্রথম আসরের চ্যাম্পিয়ন টিম রিসোর্ট বিডি কে। শুভেচ্ছা ও ভালবাসা ও অভিনন্দন জানাই টিমের ম্যানেজার ও কোচ শামীম ফেরদৌস কনক ভাইকে যার অক্লান্ত ও দুর্দান্ত পরিশ্রমের ফলে রিসোর্ট বিডি প্রথম আসরের প্রথম কাপ এবং কনক ভাই এরও প্রথম চ্যাম্পিয়ন হওয়াকে। এছাড়া টিমের সকল প্লেয়ার ও টিজিবির সকল কামলা বাহিনীর প্রতি রইল অসম্ভব ভালবাসা যারা মাঠে খেলে এবং খেলা পরিচালনায় সর্বাত্মক সহযোগিতা করেছেন।","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/428688692_1935294256872719_8407492585349763695_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qFWsP7inLqgAX_lmwZV&_nc_ht=scontent-ord5-1.xx&oh=00_AfA4EuCHJswgjv7xUqrKXSUoN4EbYWyZ8spIqKe7vduBjw&oe=65FB1ADB', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/429828826_1935294493539362_1002312485498732537_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-q4qHkHFkhwAX_qwt-R&_nc_ht=scontent-ord5-1.xx&oh=00_AfB_FeYOGEwo41RmXihiZ75NiJDtkM1lytsrHtNlDaHWFQ&oe=65FAB7DA', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/430836034_1935294513539360_8857213886242676255_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GugqLS1KYzAAX_-hTOJ&_nc_ht=scontent-ord5-2.xx&oh=00_AfDpvAZEp-nM68HV9gpFC2k9VscjeahsIW5-Qt9sqmiqiw&oe=65FB34F5', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/430853765_1935294600206018_1193903201503996642_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_773B2p4engAX9EJ0O4&_nc_ht=scontent-ord5-2.xx&oh=00_AfBDZKsHpGDkrw_Wc9OgINtEsMNel04diIbuJcBWJhj9Gw&oe=65FADD35', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/429822726_1935294620206016_1287799888368425611_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vNYHcSaE5NMAX8qqpyU&_nc_ht=scontent-ord5-1.xx&oh=00_AfD7LU1rGau4w54Dx0oWilhdgPOFpNM8NvlGNibLy8KEeg&oe=65FBC3AA']",[],M
"বরিশাল !!
বরিশাল!!",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/428679068_10159970780983596_2411987853659653696_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6ceeX7fZ6DkAX9OQKkL&_nc_ht=scontent-ord5-1.xx&oh=00_AfC5nLwX5pFFT_xjIBh27ty97mD-JHjixkgRgqaV7ZYlaA&oe=65FB24BB'],[],M
"আগামীকাল ১ মার্চ ইন্দিরা রোড মাঠ, খামারবাড়ি দিনব্যাপী আয়োজিত টিজিবি কর্পোরেট ক্রিকেট টুর্নামেন্টে আপনারা আমন্ত্রিত। চলবে রাত ১০ টা অব্দি। 
আসছেন তো?",[],['https://www.facebook.com/Imranulalamtgb/videos/251122864635067/?__cft__[0]=AZVerM62pVzIveHvtykLzg9wqY3t3KIl7uXgozhbxpvcdsPY66rBaYOEoYVseqWTQ30GPUARVSquuqhS3bEqnkmMD34I_BqfVaPP28p2OzdfXoVqUMwy-3Ule5yMDw7b_4fEbtpaHAyOPUntxICyT72l2yfS9aQH6lHwWN6NosziJlAHv-LiPpwJ87KR661tnkA&__tn__=%2B%3FFH-R'],M
"Project Meeting 
#CRIM
#Jetty
#EIA",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/428701810_10159969053918596_7934917247823791908_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zRIaWDRo6BgAX-hPg5g&_nc_ht=scontent-ord5-2.xx&oh=00_AfC-blDDiGdAZy-Rv-lBhe5R6SoYepKjVop-ZLlMnEV6pg&oe=65FB76B6'],[],M
"Project meeting!! 
#EAP
#N3
#BigData",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/428671584_10159969009233596_5100120718556974301_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=iKOEo24HDdAAX-A_JbJ&_nc_ht=scontent-ord5-1.xx&oh=00_AfDuSGr7C-Nk6H3YmMfgRYyL_jWdLA_G5S8BWdMbhbz3dQ&oe=65FB4C29'],[],M
