text,images,videos,gender
"Sk Rakib কাহা, বালাছনি?",['https://scontent-ord5-2.xx.fbcdn.net/v/t1.18169-9/163726_141338605926797_1964591_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ATNWoQK4CsIAX-wE2Pg&_nc_ht=scontent-ord5-2.xx&oh=00_AfC4igkVSOUvJDNrJosWuH3t5wKSXG5jOIM6z6_ztY3PZw&oe=661CCE9B'],[],M
My adorable boy,[],[],M
Atikul Islam তহন তো আর নতুন গাড়ি ছিল না,"['https://scontent-ord5-2.xx.fbcdn.net/v/t1.18169-9/26229873_1644879805572662_3543743872028327865_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QvCrJvSS0RoAX90jToW&_nc_ht=scontent-ord5-2.xx&oh=00_AfCmvhhiDBCwUMKksjJmfzM-nvU8vuGM0tQBLP_zLQrq9A&oe=661CDBCF', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.18169-9/26168178_1644879952239314_2657046447551415496_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=WrDVsMYt5fsAX-O3E_A&_nc_ht=scontent-ord5-2.xx&oh=00_AfBBruU4MK5AeMLE04u_Petm4f6U69yRf5ekxpaKGGU7Qw&oe=661CD7BB', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.18169-9/26219275_1644880082239301_5809219338995867118_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=WOT2MHTUIP8AX_jpSwh&_nc_ht=scontent-ord5-2.xx&oh=00_AfBL6Km8iIUPhLGAPFgxnIjMuwyiDLxOgZRFkfa3vURqHw&oe=661CD020', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.18169-9/26231613_1644880228905953_1948233165763564173_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=t2SGyIGH1EUAX-AphC4&_nc_ht=scontent-ord5-2.xx&oh=00_AfCr5s29ZXPcGXGfwtuTAeDDsCPfx1XhajJIq0o-nEk5SQ&oe=661CC583', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.18169-9/26230574_1644880282239281_1106084733752829574_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=suKeyJwPQGkAX_ctz8N&_nc_ht=scontent-ord5-2.xx&oh=00_AfCMLtk5Wo1UjkvLNm2jl-krpS2ckx9t9bDY2JcVJJvGBg&oe=661CF2CF']",[],M
Such a trail to follow ,"['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/323894424_1105924260081338_5189838126472746199_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TOv7gWLwG6QAX_h97bI&_nc_ht=scontent-ord5-1.xx&oh=00_AfBproOjfys0Ep-mQgoi7dSwCTy6noL9geNLvyBit8BxAQ&oe=65F9D2C8', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/323860473_570746338397366_4912359248221647454_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DJzWSOjO-acAX9dV3KS&_nc_ht=scontent-ord5-1.xx&oh=00_AfCWU8A_Dpx6toTBm2BioP5f6egQtkVyRyia1Lm3loEApA&oe=65FA8977', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/322702126_675459334288482_6504222280770720148_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ow45ewl_juUAX8yRqZk&_nc_ht=scontent-ord5-2.xx&oh=00_AfB2PeYM2zpUi7RlQSeg--Qz25iW2p7JFx-MZo5jsJvVlA&oe=65FA6EF7', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/323981369_720143429415390_4662900187480602206_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fGkgPmUAg-IAX8lFDIG&_nc_ht=scontent-ord5-2.xx&oh=00_AfDCCkhlD0mlCLSHbx_-HiP5zxXTJveW3RdSkVZx1kH_kQ&oe=65FB51F8', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/323952895_724450715762419_5813345511485088010_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Dr8uuD_ydDYAX8pQ4bI&_nc_ht=scontent-ord5-2.xx&oh=00_AfCsKUIKvNwTrrcDkzHWcPgtRhRGeQX6y0rb2JI6OZYGng&oe=65F999B3']",[],M
"বিষাদ বিষাদ মাখা শীতকালটা আপনাদের জন্য রঙিন হয়ে উঠলো আমাদের। হঠাৎ পরিকল্পনা ছাড়াই চলে যাওয়া,আপনাদের উদার আহবান ,আন্তরিকতা সবমিলিয়ে রঙিন সময় পার করলাম ভাই।
অশেষ কৃতজ্ঞতা ।","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/323328335_561692288842096_3509692285356281180_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Jcd5xqI6lCIAX8WCQUd&_nc_oc=AQmn7lMR_oX2iwyk7SApQyM-YjPO-Ux489vVHqMFyAdQIVyWThCnMDPXSZ0H0IcnR9g&_nc_ht=scontent-ord5-1.xx&oh=00_AfC8M1j18PZRRWNA_K0cu3uqDTn85Z6OJ2vB1F4-ZsJFyg&oe=65FA8A94', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/323404409_891537078950521_1114219200224220571_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fWi8vAXQmvIAX-1Nbhq&_nc_ht=scontent-ord5-2.xx&oh=00_AfAU0WMJLhyflaeXv-FehXs5qzOsLsz7z7TdXs3k7ejDYg&oe=65FB1D09', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/323879485_692521945580906_5922169129100401563_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=69GktSgJ8gkAX91QLD6&_nc_ht=scontent-ord5-2.xx&oh=00_AfDLnGKR3xyzqqYB-Tnox4chMy0Uuq6oAmoH9X0vcQmAmA&oe=65F9FCD6', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/323768042_623515349775229_4993360191132123430_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0YUZEZYU54UAX-bRzXC&_nc_ht=scontent-ord5-1.xx&oh=00_AfBPAfwsJ95nhjq27abwoiYs9ikAYFA6fBIesKx5Yx2WvA&oe=65FB1229', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/323434113_1211544302785795_607313481355280444_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8sx_ElHlvygAX9oQese&_nc_ht=scontent-ord5-2.xx&oh=00_AfDktIqc7oVxjCWy-x_oBOd_pba_vgfpmDEGZtaKdlFSJQ&oe=65F9CC69']",[],M
"মেট্রোরেল চালুর দ্বিতীয় দিনের ভ্রমন
(যদিও নিউইয়র্কে 
)",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/323423016_714402900020966_504792270253391346_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=E-TlTpmC_NIAX_mJli7&_nc_ht=scontent-ord5-2.xx&oh=00_AfDAjLxQCX85FPAii6Bq7l--SvpYhV0hGZEi9mf7TdqR1w&oe=65F9E799'],[],M
"ট্রাক্টরে করে নিয়ে যখন বাগানে ছেড়ে দিয়ে যায়, সামনে শুধু দেখি আপেল আর আপেল। লাল, সবুজ বাহারি আপেল। কত খাওয়া যায় নিজের হাতে পেড়ে
!
একেবারে আপেলে খাই দাই ঘুমাই দশা।
আগামি এক বছর আর আপেল দেখতেও ইচ্ছে করবে না","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/308045047_5551660271561243_6005082993475593261_n.jpg?stp=dst-jpg_p526x395&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qIbbd4tqT6QAX9c4eNs&_nc_ht=scontent-ord5-1.xx&oh=00_AfCfgqf97G8s-qKtUSWWtuttCAx-hNniGRE9o5j5xKSPrw&oe=65F97BAF', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/307985241_5551656931561577_3773254580433369795_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=H0KBMW0sZEAAX-14NQ_&_nc_ht=scontent-ord5-1.xx&oh=00_AfCvVyY0D61hBXUWbpwUjkzSsLDvfqu6_XB3LK4R6ChDww&oe=65FA084A', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/304810931_5551656734894930_2761085484795195863_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wUmCdnHJymYAX_2EH-I&_nc_ht=scontent-ord5-2.xx&oh=00_AfDHqeGYCMjAebjFIRmXoPHe1PixUe08eDXkE-TJDXYfZA&oe=65F9E65D', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/307861775_5551679428225994_3346545943879665720_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=SJODmLTGk3YAX_BZEff&_nc_ht=scontent-ord5-2.xx&oh=00_AfAOoq18r-XTLpBqJuR7A84GK_ps0TK5DOmQ5ib6MMqi1g&oe=65FA1DF3']",['https://www.facebook.com/100001519756266/videos/pcb.5551657588228178/410912961167868?__cft__[0]=AZVSl4D1wdMQ7nnHGMDHpP6zCllZr4UoXdLew_ExuYcguQe3-QAjQNd0IEvxlWnVp6NfC3tToB_5RTsG1c5KizmP4J0FubFWjVEDhLUd84dYVDJRkZzb8sLL6tKht2CAQ165NAAiBgQ40NmCuSmFUVTQNX_J3CPyENLitUD7kPeFIQ&__tn__=*bH-R'],M
"Which one is a better view of this site
!
I believe both
Quite a good elevation…","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/305647251_5516158821778055_4004987900737212543_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZCyuzQaKYB8AX8fq_-0&_nc_ht=scontent-ord5-2.xx&oh=00_AfDL7_5nm3vK1w0nEU7632XGrGjdVf9yYWu_FYzEph9qqg&oe=65FAF0F5', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/305576309_5516158858444718_3080583310874231099_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=paQDEoA1Uq4AX-uCR4M&_nc_ht=scontent-ord5-2.xx&oh=00_AfDnPWq5WOi4sR1X2NwKnNiADB3VYeyPJTTeGqOqTO6Wmg&oe=65F9D34A']",[],M
I think its more than one year ago,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/240736780_4359381014122514_8518382653790490348_n.jpg?stp=dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=09OvLCW-CLsAX9ISlzJ&_nc_ht=scontent-ord5-1.xx&oh=00_AfANdYfOuxWNe5R8DmFsstVcGQwpcizfmlzqzDPMfyF7Zg&oe=65F9EE32'],[],M
You were such a life savior..Ain,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/238829514_4325762837484332_3404552674035655618_n.jpg?stp=dst-jpg_p280x280&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fwY6wk0fJBQAX_-1qFo&_nc_ht=scontent-ord5-2.xx&oh=00_AfDwQyruCBK2MO9qHJ-jKtkYKCMs4zXPWfcR-3pZQha66Q&oe=65F9BA73', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/238882817_4325762980817651_1184712794270401235_n.jpg?stp=dst-jpg_p280x280&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QdHi8W5h4Z8AX-aofbs&_nc_ht=scontent-ord5-2.xx&oh=00_AfCMNBLPj4a--xbOBwvZmffZW4Aaa6Ch3vUHa0sUkY-SAQ&oe=65F976EF', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/238635587_4325763214150961_4622434278164990087_n.jpg?stp=dst-jpg_p280x280&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=rSmz7N2zVBIAX-9HEhY&_nc_ht=scontent-ord5-1.xx&oh=00_AfB5jVYBJKIWOkijZ-3KHlDlRXmSY-1YlowaLNzLIhxY4A&oe=65FA2DCE', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/238562625_4325763410817608_3778339830068586023_n.jpg?stp=dst-jpg_p280x280&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2-_YVcALaNIAX-GoZBO&_nc_ht=scontent-ord5-2.xx&oh=00_AfD0xLN-M_HWSwyrNsHf9XnbummOZn6BaKCMnvR6aVh74w&oe=65F9D4AA', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/238161529_4325763604150922_5990100175949463845_n.jpg?stp=dst-jpg_p280x280&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-bd2YFbU13MAX_2_4xp&_nc_ht=scontent-ord5-1.xx&oh=00_AfD_0kUcxPhmo5dXWb0xkr1_v_zw3LX4FgJrzazbVTH5BA&oe=65FA77E5']",[],M
উপ্রের লেভেলের...,[],[],M
