text,images,videos,gender
"মোক্তাদি সিকদার ভাই এর 
হলুদ সন্ধ্যা এবং বিয়েতে,,,,,,
ভাই আর ভাবি এর জন্য 
অনেক অনেক দোয়া আর শুভেচ্ছা রইল।। ","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/346446802_234673989252344_375452947781717241_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=OhUeqz1ZM8QAX-9VUw_&_nc_ht=scontent-ord5-2.xx&oh=00_AfBaUYsdKt-FVrGz5-WL-XFClKsPZsnSv7WP6DNuIlC0Pg&oe=65F4FDC6', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/346288083_1531035361057040_7074896909815717804_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kNWhIBGD0vUAX-J-h2F&_nc_ht=scontent-ord5-1.xx&oh=00_AfCHzY_HgPh3TgYMEPexSArg-lfySawlitYKK80abQ1j-A&oe=65F46A05', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/346321757_778341050313160_9010875857679622251_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=jODa-W4Tw_AAX_3hua9&_nc_ht=scontent-ord5-1.xx&oh=00_AfDvvuCNCcALCK9EoXWNwCpxsO5bOxymuStW6lpuYq2mbg&oe=65F482D3', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/346310584_920914889197578_1268621335950500607_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=mFpuwu7JBy0AX8OR4vZ&_nc_ht=scontent-ord5-1.xx&oh=00_AfB8REa-sAVN9xXM6j53c7D9Yut_NpKnhSCfgP68IXU7WQ&oe=65F3123A', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/346486976_1398579477571613_7718067306589249257_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qB8WRX4V_94AX_tezYc&_nc_ht=scontent-ord5-2.xx&oh=00_AfCIaH1wwZQ2U_cRrmtsYT4xgjA58yNiaI1WBy257bT5OQ&oe=65F3E384']",[],M
"Last year Eid Day,,,,",[],[],M
"প্রিয় নবী  হযরত মুহাম্মদ (সাঃ) এর রওজা মোবারক
১০/০৩/২৩","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/344758685_190537710074942_658673401673056908_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=LTjjntcMPSoAX9XhnMI&_nc_ht=scontent-ord5-1.xx&oh=00_AfDWyT7DGWhrXXNVWtXtuh2DLgoxe_JIGdDqUvL8F3l7Tw&oe=65F3F5BF', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/344093967_544580144535820_8985514152311802896_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Q_PJraFjjSQAX8gSrUI&_nc_ht=scontent-ord5-2.xx&oh=00_AfDsrgzGt_j6Gv0kZIWZ69SDsr9--2tTIHqlq0T5aaItlQ&oe=65F409DC', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/343979379_1903449886675081_8973272815071115618_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=He9jJ9p_4HgAX-CXvMt&_nc_ht=scontent-ord5-2.xx&oh=00_AfC3tOKo50kk1V-GvKR8iAeYHE3Dj8FIqA8zQiA6WWLK9A&oe=65F48465', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/344757213_979061943098479_8218350888363140806_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=h2AUG4enX4gAX9HppDb&_nc_ht=scontent-ord5-1.xx&oh=00_AfBtvgnEgD_XOTQYaIQaHKohfWMX2cjd1Uz-iErj3ceeDw&oe=65F32942']",['https://www.facebook.com/100001346695276/videos/pcb.6102948656426630/1159614584734132?__cft__[0]=AZUTn82fMvP-cinlWiGnBbKTCtNeDrCB3uY0FjmrTVbLUeSsPeXxU4x78Nj_a3TLxe69joZS0SCB7NSld-BWT4m57jLJ493Die0TqUTAiTJ8ZpoSUQZtx5HlPNLrRkpBS2DgbIQg7PbBWhkLTqJp7doKYjbxwDZ8QZwBsWMdOJ-VpsNPdEWcfgwd1KF1mwfriV8&__tn__=*bH-R'],M
"GMP Training,,,,,,,","['https://scontent-ord5-2.xx.fbcdn.net/v/t1.18169-9/18119537_1305081612880049_7361071484409428987_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dYKr4ipDezoAX8DlCfX&_nc_oc=AQklIQZfnVuyJHzfMBweYT2ZoLqvZnSoUaqwtcU4ry8B-YJVW5yPqOZpVwsjo0IVGxs&_nc_ht=scontent-ord5-2.xx&oh=00_AfBnfhQJ32RbT5mEJXu2U0-7YpwCPquRwElnSPkgFkvtoA&oe=661666F5', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.18169-9/18057855_1305081676213376_7567173466151716859_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GCwZ7XnfItQAX8BAEJX&_nc_ht=scontent-ord5-2.xx&oh=00_AfBN4FoRZ-RZT4F4VO8X4AtQQluP3V5zCf0LrWY57BH_iA&oe=661685FC', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.18169-9/18119253_1305081742880036_6309540014863347532_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Vbgs12igtJIAX8SEzfs&_nc_ht=scontent-ord5-1.xx&oh=00_AfDVYkpLcQguq0nMKVmfgUTLfNw52RELyOhi6s_9Wc8ibg&oe=661695A0', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.18169-9/18119572_1305081816213362_3569335520430478093_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=JGz3rsCjU7gAX_aQS3M&_nc_ht=scontent-ord5-2.xx&oh=00_AfBLf4ekUOt7DgZRJsIIkLhE_5UapEejuc4MKiWUNH_SGg&oe=66168AE4', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.18169-9/17991890_1305081869546690_8694703819579174604_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=juXxFNyFUV4AX_lDpKE&_nc_ht=scontent-ord5-2.xx&oh=00_AfDnBAjurDszxednmdMoy9Dj3oRCAdVKIolem-J6z94KSg&oe=661690BC']",[],M
"ভালোবাসা এবং স্নেহের আরেকটি নাম 
""পরিবার""",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/321392162_705579191162674_534902821667884836_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=R1SOIE0CGOAAX_ksf9Z&_nc_ht=scontent-ord5-2.xx&oh=00_AfCAAPCV1G5lv_INyl9oxRPAAtwU8M9Fm1P_tDVtJ4S0gA&oe=65F4B9F8'],[],M
"রাত জাগা সার্থক,,,,,,
অভিনন্দন আর্জেন্টিনা 
মেসি
আলভারেজ
আর মাত্র একটা ধাপ বাকি
২০১৮… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/319844281_1141581533183143_1861661459107163141_n.jpg?stp=dst-jpg_s640x640&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pqTGG59pGqAAX_rWGqo&_nc_ht=scontent-ord5-2.xx&oh=00_AfDLoHSLKHRbiJLFiodKK9eL2ASayrZRSfCHoN-toOHlJg&oe=65F3EBB2'],[],M
"Argentina is still alive,,,,,,
Again we beat Netherlands  by penalty shots,,,  
This time Damián Emiliano Martínez,",[],[],M
"কিরে  
 কারা আগে কোয়ার্টার ফাইনাল এ গেল????????
অভিনন্দন প্রিয় দল!  অভিনন্দন মেসি! 
আরও একটি বিজয়।","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/316958039_5641467139241453_2525462724744259161_n.jpg?stp=dst-jpg_p480x480&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BHksPi7cGoUAX8lZ1Zf&_nc_ht=scontent-ord5-2.xx&oh=00_AfDG9Avy7LmaDWftHm3xUFeCzpZjjxhZq8BsbSa0flVEEg&oe=65F3ED37', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/316539374_5641467222574778_234908051127796269_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ymWZphupR98AX8fmdZo&_nc_ht=scontent-ord5-2.xx&oh=00_AfB6y8eICr47PENe4eO1Q09Lfs3XX4JzUjIsv4Uvyh-SIA&oe=65F35A8A', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/317987832_5641467279241439_8397086864876832388_n.jpg?stp=dst-jpg_p526x395&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=jRLQgZ3A1BwAX9QCDdu&_nc_ht=scontent-ord5-2.xx&oh=00_AfBnS8PtVJFtPE2tCy9D6ibeRVGNAQ7DeZLDI5oZGl8Ogg&oe=65F4D638']",[],M
"ভিসা ছাড়া ""লন্ডন শহর"" থেকে ঘুরে আসলাম,,,,","['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/317598615_5640718125983021_7410534947341000059_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RUYjIwgry6sAX9hnbe5&_nc_ht=scontent-ord5-2.xx&oh=00_AfBZYbl8aqQR0eHL0DHMfshfza40p0tQvM54XxCCkP7aUQ&oe=65F3B501', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/317684060_5640718419316325_9046289852026918598_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nOLBlfbdFaoAX-MuPD3&_nc_ht=scontent-ord5-2.xx&oh=00_AfBnFqt-jVrMPSL_tBd82sXIDgf--JzcVIk3FeFYRnNN5w&oe=65F4A0E9', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/317550136_5640718585982975_3816774913089328383_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=AIvr80E7fJMAX-kTsN3&_nc_ht=scontent-ord5-1.xx&oh=00_AfB_zEWO4Qn6ejSpbW9p5hj8L11Y4NOyiFkfAb-SmZbidg&oe=65F4CF73', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/317726768_5640718735982960_500920975615997752_n.jpg?stp=dst-jpg_p480x480&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=k4bWKulsos4AX9YPSJg&_nc_ht=scontent-ord5-2.xx&oh=00_AfAJO0lGP3VQpGHe0JKEfYw1C3H_ESSp64THoSCSIuCxYQ&oe=65F44A3B', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/318110225_5640718889316278_7265721453929325394_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kuCahXFjXLkAX-EUC4C&_nc_ht=scontent-ord5-2.xx&oh=00_AfCp80TkVNDjmXyq75iR7VJGudeZkpMyrZsU5kfDJz3rOA&oe=65F3B67B']",[],M
"দুঃখিত,,,
 আপনাদের জিতাতে পারিনি বলে
অভিনন্দন প্রিয় দল ",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/316811699_5633183820069785_7192361021247033666_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4FDgvK5OtkwAX9E6iS4&_nc_ht=scontent-ord5-2.xx&oh=00_AfDVIL-ufwgFQBfJ_tOy9VWFySrFfcBGAONZysO5lCrcdw&oe=65F37363'],[],M
Congratulations Argentina ,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/316533414_5621989931189174_6638846855216647430_n.jpg?stp=dst-jpg_s640x640&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=n3iWaNDmGg8AX_yx1Fn&_nc_ht=scontent-ord5-2.xx&oh=00_AfDBbv4kVPxpWjNlb_xVmoiJmK-6pmcX7c4SW9ao50tfbA&oe=65F31A0A'],[],M
"শীর্ষ সন্ত্রাসী, ব্রাজিল  ",[],['https://www.facebook.com/Suronjitbaiahnab/videos/467796262110142/?__cft__[0]=AZU970ApCFG0GbdnTu2GvCoYlixoQ2qPX4VVCTPe18R64E2vo356VG6uClsGRJ6piy7nXpGIVnG-NEMGEYla8pCB7QCI0mc5qy_-BlQEVXSCf0m2T7jbMs8XkVRJSOAAQHgSkghCLMT5zlWWAHza5YAPmisyrP6JVbVFs8uqchcPtmTUPGDX7ndHc4AXcVT7xmQ1V0Rb5SvAZcxkUlwbWHn-&__tn__=%2B%3FFH-y-R'],M
এটা কি ছিল দাদা?,[],[],M
আবার হবে নাকি?,[],[],M
Happy Birthday SOHA MaMoni ,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/310425557_5464325353622300_2088534984309009272_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=P0n9bq8mNAgAX9VL_6s&_nc_ht=scontent-ord5-2.xx&oh=00_AfCG0SufXYAQ7eGRjHosXRZalIaI5XypQupD456vGjdRuQ&oe=65F428FF'],[],M
"Introducing Our Prince,,,,,,
Tahmid Faiyaz (Turan)",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/306127463_5396649357056567_7768507653035747727_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Lnv0qgFgCf4AX9pVraD&_nc_ht=scontent-ord5-2.xx&oh=00_AfC8_a6pnU6z-5JMCHl3vzuhq6K4awepOhiStclSjZV7bg&oe=65F3E374'],[],M
"যদিও আপনার বয়সের সাথে আরও একটি বছর যুক্ত হয়েছে,
তবে আপনি প্রথম দিনের মতোই সুন্দর
""শুভ জন্মদিন""
আমার প্রিয় স্ত্রী!",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/304503928_5379012305486939_4242877661273569584_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=33QOznLuYyUAX_I85zJ&_nc_ht=scontent-ord5-1.xx&oh=00_AfA8QwA9cCwhwSXtYI8RrMtT32H47jlWWbPcRnVvOYFgMw&oe=65F35DD3'],[],M
