text,images,videos,gender
"#এলেবেলে_পাঠশালা
আমাদের বসন্ত ২০২৪ সেশন শুরু হতে যাচ্ছে আগামী ২৫শে জানুয়ারি, ২০২৪ থেকে।
ভর্তির অনুরোধ ফর্মটি আগামী ১৮ জানুয়ারি, ২০২৪, বৃহস্পতিবারের মধ্যে জমা দেওয়ার জন্য অনুরোধ করা হলো। ২০ তারিখের মধ্যে নির্বাচিত শিক্ষার্থীদের অভিভাবকদের কে ইমেইল করে  জানিয়ে দেওয়া হবে। ( দয়া করে সঠিক ও সক্রিয় ইমেইলটি দেবেন)
ভর্তি নিশ্চিত করতে আগামী ২১ জানুয়ারির মধ্যে ফি পরিশোধ করতে হবে। 
ভর্তি সঙ্ক্রান্ত অন্যান্য যাবতীয় তথ্য জানতে ভিডিওটি দেখুন। এলেবেলে পাঠাশালার শর্ত-নিয়ামাবলি ও ফর্ম এর লিঙ্ক দেওয়া আছে প্রথম কমেন্টে। 
শর্ত-নিয়ামাবলি, ক্লাসের সময়, সুবিধা বুঝে নিয়ে ফর্মটি জমা দেওয়ার জন্য অনুরোধ করছি।
অপেক্ষায় থাকলাম...",[],['https://www.facebook.com/feroza.b.omar/videos/1376358663071263/?__cft__[0]=AZXhbJQLpXuPHLfebSpBGcrivx9ohjo-ksvapkuM8CX4ssdZD1TqM39F2Bhpbj0oHHPMQ6k0S238aPyEeUdp-Pr-MiySNhgFWhOE-3oruNDbDL1IUfLmVWMa9zQIaz4ukRg1qC94dHcZEPieP3OTr2QD72rhBXOvGdzm-fGTx7UUnA&__tn__=%2B%3FFH-R'],M
"এলেবেলে পাঠশালা নিয়ে জরুরি আলাপঃ 
এলেবেলে পাঠশালার 'হেমন্ত ২০২৩' দারুণ কেটেছে আমাদের! বাচ্চাদের আর অভিবাবকদের আগ্রহ, অংশগ্রহণ আর শেখার আনন্দ দেখে আমরা খুবই আনন্দিত! 
শীঘ্রই  আমাদের 'হেমন্ত ২০২৩' এর একটা ঝলক দেখানো ভিডিও দেয়া হবে! … See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/417862712_10161559690569289_9173840237249484511_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Jors8XvRUbsAX-eYa5E&_nc_ht=scontent-ord5-1.xx&oh=00_AfD5y60wMW2LfvpBdg7s3a9Ni-tRiy1jyJsL_yAlNfwctQ&oe=65F14012'],[],M
"এলেবেলে পাঠশালার 'বসন্ত ২০২৪' সেশন শুরু হবে ...
 Look at this post on Facebook https://www.facebook.com/61551245305228/posts/122135694722041510/?d=n&mibextid=qC1gEa",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/417862337_122135694260041510_3247766383861930286_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=r_jrPvB5ajIAX_GZxPk&_nc_oc=AQmPpxrWWbpbKCJGi5rgIyAUYoKNi_3h_LRYe0FxQ1xcmlOqQogvpF0HW2CowbYUPao&_nc_ht=scontent-ord5-2.xx&oh=00_AfB0IRin1xqROfwVmml5e0mKBkmK31Rat8QUIOPjkKwXrA&oe=65F228DF'],[],M
"সকালের হুলুস্হুল সময়টায় যখন নিজের দিকে তাকানোর সময় পাইনা... আউলানো চুল, ঢুলঢুলা ঘুমের জামা পরে জোম্বির মতো দৌঁড়াতে থাকি... আমার দুইটা বাচ্চা তখনও আমার মধ্যে 'wow' দেখতে পায় ... just feeling blessed in my life, Ma! Mashallah!!",[],[],M
"এলেবেলে পাঠশালার 'বসন্ত ২০২৪' সেশন শুরু হবে ...
 Look at this post on Facebook https://www.facebook.com/61551245305228/posts/122135694722041510/?d=n&mibextid=qC1gEa",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/417862337_122135694260041510_3247766383861930286_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=r_jrPvB5ajIAX_GZxPk&_nc_oc=AQmPpxrWWbpbKCJGi5rgIyAUYoKNi_3h_LRYe0FxQ1xcmlOqQogvpF0HW2CowbYUPao&_nc_ht=scontent-ord5-2.xx&oh=00_AfB0IRin1xqROfwVmml5e0mKBkmK31Rat8QUIOPjkKwXrA&oe=65F228DF'],[],M
"সকালের হুলুস্হুল সময়টায় যখন নিজের দিকে তাকানোর সময় পাইনা... আউলানো চুল, ঢুলঢুলা ঘুমের জামা পরে জোম্বির মতো দৌঁড়াতে থাকি... আমার দুইটা বাচ্চা তখনও আমার মধ্যে 'wow' দেখতে পায় ... just feeling blessed in my life, Ma! Mashallah!!",[],[],M
"এই যে একটা ছোট্ট জীবন, কত আপন জন ,
থাকবে কি সব সাথে জুড়ে সারাটি জীবন?
'আমার সাথে থাকতে হবে, শুধু আমায় বাসতে হবে ভালো' 
এই কথাটা বলার মতো কে আছে আর বলো ?… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/404305885_10161480300439289_3574107968506180272_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3eLFA-ELvHwAX_x13Kq&_nc_ht=scontent-ord5-2.xx&oh=00_AfAifyxjDkiqhjsZbW-HxT15S77ei8eY3-AP_VoJ9CmZOg&oe=65F21D39'],[],M
"Life with বর্ণমালা ( Grade 1, Fall semester) 
একই সাথে ' 100% attendance award 'আর ‘Super Scholar Award’ পেয়ে আমাদের বড় পাখি বর্ণমালা আজ আমাদের গর্বিত করেছে...
ওকে নিয়ে ওদের প্রিন্সিপাল আর ক্লাস টিচারের বক্তব্য শুনে চোখের কোন চিনচিন করছিলো আমার! 
আমার সেই বর্ণমালা... যে ৩.৫ বছর অব্দি ইংরেজি জানতো না, আজ আল্লাহর অশেষ কৃপা আর ওর অগাধ আগ্রহ আর পরিশ্রমে সবার থেকে এগিয়ে নিজের জায়গা করে নিয়েছে, নিচ্ছে !
বলা বাহুল্য, ওকে আমি/ আমরা পড়াশোনা নিয়ে কোন চাপ দেই না! ওকে সাহায্য করি, ওর ভিতরের আত্মবিশ্বাসকে বাড়ানোর চেষ্টা করি! এইটুকুই! 
ওকে বলা আছে, 'ওর আসল ঠিকমতো খাওয়া আর ঘুমানো' বাকি খেলা, গান, ছবি আঁকা,পড়া একটু কম বেশি হলে আমি চিন্তা করি না... আসলেও করি না! 
গতবছর টানা অসুস্হ থাকায় অনেকদিন স্কুলে যেতে পারেনি ও, তাই এই 100% Attendence আমাদের পারিবারিক সাফল্য বটে ! Chamok Hasan কে ধন্যবাদ দিয়ে নেই একটু , প্রতিদিন সকালে বর্ণমালাকে ready করিয়ে নিয়ে যাওয়ার জন্য! যত রাতেই ঘুমাক না কেন, সকালে উঠে নাস্তা ready করা, খাওয়ানো ( কঠিন কাজটা  এটাই), টিফিন দিয়ে দেয়া, নিয়ে যাওয়ার দায়িত্ব থেকে একদিনও পিছিয়ে যায়নি! ঐসময়টায় পরশমণি বুকের দুধ খেতে উঠে, তাই আমার জন্য দুই জনকে সামাল দেয়া কঠিন হয়ে যেত! চমক তাই দায়িত্বটা বুঝে নেয়! বর্ণমালাকে আমি সবসময় বলি, এমন একটা বাবা তোমার , বাবাকে কষ্ট দিও না! Good job, Chamok..I am proud of you too! 
ক্লাস টিচার ছাড়াও স্কুলের প্রিন্সিপাল ম্যাডাম  , এসিস্ট্যান্ট প্রিন্সিপাল ম্যাডাম , লাইবেরিয়ান সবাই আমাদের মেয়েটাকে আলাদা করে স্নেহ করেন... ক্লাস টিচারের বিষয়টা বুঝতে পারলেও অন্যদের ওর প্রতি এই আলাদা ঝোঁকটার কারণ এখনো বুঝতে পারিনি... কী করে সবার এমন প্রিয় পাত্র, স্নেহাশীষ হলেন উনি- সেটা নিয়ে আমাদের ব্যাপক কৌতূহল! 
অনুষ্ঠানের শেষে বর্ণমালা যখন আমাদের কাছে এলো, আমরা নিজেদের ছবি তুলবো- এমন সময় প্রিন্সিপাল ম্যাডাম এসে ওকে অভিনন্দন জানালো আর আমাদের বললো আমাদের ফ্যামিলি ছবিটা তুলে দিতে পারেন! আমরাও তার হাতে ফোন দিয়ে হাসি মুখে দাঁড়িয়ে পড়লাম! এই সম্মানটুকু নিরেট বর্ণমালার কারণেই পেলাম... আলহামদুলিল্লাহ! আলহামদুলিল্লাহ!! 
জীবনটা যখন অদ্ভুত এক￼ আবছা গলিতে দম আটকে দেয়ার পায়তারা করছে... জীবন যখন হতাশা-অপারগতা- অসহায়ত্বের কাছে মুখ থুবড়ে পড়ছে , সেই সময় আমার মেয়েটার উসিলায় আল্লাহ আমাদের এক ঝলক আলো দেখালেন, একটু স্বপ্ন দেখার সাহস দিলেন, নিজেদের নিয়ে একটু তৃপ্ত হওয়ার সুযোগ দিলেন... আসলেই সন্তান নেয়ামত, আসলেই ওদের মাঝেই বারবার জীবনকে নতুন করে জীবিত করে নেয়া যায়! 
আলহামদুলিল্লাহ! আলহামদুলিল্লাহ! 
সবাই আমাদের পরিবার, আমাদের সন্তানদের জন্য দোআ করবেন...","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/402133866_10161475513179289_492300854306930833_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zG1DiwiGWoEAX__5ElI&_nc_ht=scontent-ord5-1.xx&oh=00_AfB9QHjHH1_g20ybk5-KplhUT9B0iBcO6wlMaRZovHvweQ&oe=65F24D70', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/402169484_10161475513154289_8515123208674992042_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xbN3FI7BJ7EAX8NCjJO&_nc_ht=scontent-ord5-2.xx&oh=00_AfBK_eWF2pLwC2DPliwHpK2nHIbWqdRME_wn6-NNDm59Ow&oe=65F27687', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/402884124_10161475513299289_979514726167299816_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=LdfB6yDFs-QAX8-5yyq&_nc_ht=scontent-ord5-2.xx&oh=00_AfA6VvX1Hsavrh0iqjj6ODEa12Yea3HJ0PyforINdYkdHQ&oe=65F0C822', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/401800930_10161475517939289_2492253429082101980_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2XayV614QEQAX_jAzyS&_nc_ht=scontent-ord5-1.xx&oh=00_AfCW5Dv_dua1hRtME8e4aXCPMO1p9tZ9ku9LcZTlv7fUWQ&oe=65F0EADE']",[],M
"Life with বর্ণমালা ( ৬ বছর ১০ মাস) :
মীরা নামের এক বান্ধবী আজ বর্ণমালাকে বুঝিয়েছে 'crush' কী জিনিস! কারণ 
কাউকে ভালোবাসলে কিংবা পছন্দ করার পরও বলতে না পারলে নাক তাকে CRUSH বলে!  কারণ মীরার একটা ক্রাশ আছে- এড্রিয়েল! … See more",[],['https://www.facebook.com/feroza.b.omar/videos/1732183607249032/?__cft__[0]=AZWkhjkPkdYlOBt6h-mzA5-k84XqBU01KEUWDG0zIzcOxE0Ws5e418xeE7af-_WP7bbNGnfhswDGQD64O7ZI9U8V106I8auya_oiUC6ETh3Q02UpAVcZXJ6koEor6VHVnDJvwpo6ES89bkt-eDHbeB1UBGMXGWdNHJl2CHBPJY3e-fv2o0a4k4HsLToapq-3_Ds&__tn__=%2B%3FFH-R'],M
"ইস ! পটির থেকেও বেশি ভালোবাসা!!
২.৫ থেকে ৪.৫  বছর -এই সময়টা সবচেয়ে সুন্দর! 
আসলেই মিস করি!!",[],[],M
"'জীবন থেকে নেয়া' আরেকটি পরিবেশনা....
"" আমার বাচ্চা কিচ্ছু খেতে চায় না""",[],['https://www.facebook.com/chamokh/videos/637494585126498/?__cft__[0]=AZWDkx2pvnFnBHbcB9YbAqOUYbiyXGk8lw3cncrRCFEhNEsZAksp1VwQd5oF1a-wJ8LK1ClPLKn0nJyiZrA5antmjGsmRru-voXP9b0HYrpNg-v_cJnpwlWgRc6fwxBqFQKmaLjYaSpSGKeeehD_stSWq71SbGFw0aOayIAzK0aUKOUd4G9_dVwIjzphVGFwhBNf2cy4F7D3h7BrOCR0b0YV&__tn__=%2B%3FFH-y-R'],M
"এলেবেলে পাঠশালা- আপডেট [নতুন করে ভর্তির সুযোগ!!]
.
গত শনিবার ও রবিবার এলেবেলে পাঠশালার প্রথম দুটো ক্লাস অনুষ্ঠিত হলো। ক্লাস নিয়ে আমি খুবই খুশি| 
.
মানুষের আগ্রহের কথা বিবেচনা করে আগামী শুক্রবার, ৬ই অক্টোবর থেকে ৪-৬ বছর বয়সীদের জন্য ‘আনন্দ-সন্ধ্যা’ নামে আরেকটা ক্লাস খোলার সিদ্ধান্ত চূড়ান্ত করেছি। সেখানে ইতোমধ্যে বেশ কিছু শিক্ষার্থীর ভর্তি নিশ্চিত করা হয়েছে। ক্লাসটা হবে ক্যালিফোর্নিয়া সময় শুক্রবার সন্ধ্যা ৬টা থেকে ৭টা (বাংলাদেশ সময় শনিবার সকাল ৭টা থেকে ৮টা)।… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/385881723_10161371494284289_1683817599607350186_n.jpg?stp=dst-jpg_p843x403&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vPyEWOPlbRMAX8z54v2&_nc_ht=scontent-ord5-1.xx&oh=00_AfCBd30ZRFnAFvKQDTaaPiMVBLVpW9WmCbGZ9qAp3piFkg&oe=65F20936'],[],M
"Life with বর্ণমালা ( Grade 1, Fall semester) 
একই সাথে ' 100% attendance award 'আর ‘Super Scholar Award’ পেয়ে আমাদের বড় পাখি বর্ণমালা আজ আমাদের গর্বিত করেছে...
ওকে নিয়ে ওদের প্রিন্সিপাল আর ক্লাস টিচারের বক্তব্য শুনে চোখের কোন চিনচিন করছিলো আমার! 
আমার সেই বর্ণমালা... যে ৩.৫ বছর অব্দি ইংরেজি জানতো না, আজ আল্লাহর অশেষ কৃপা আর ওর অগাধ আগ্রহ আর পরিশ্রমে সবার থেকে এগিয়ে নিজের জায়গা করে নিয়েছে, নিচ্ছে !
বলা বাহুল্য, ওকে আমি/ আমরা পড়াশোনা নিয়ে কোন চাপ দেই না! ওকে সাহায্য করি, ওর ভিতরের আত্মবিশ্বাসকে বাড়ানোর চেষ্টা করি! এইটুকুই! 
ওকে বলা আছে, 'ওর আসল ঠিকমতো খাওয়া আর ঘুমানো' বাকি খেলা, গান, ছবি আঁকা,পড়া একটু কম বেশি হলে আমি চিন্তা করি না... আসলেও করি না! 
গতবছর টানা অসুস্হ থাকায় অনেকদিন স্কুলে যেতে পারেনি ও, তাই এই 100% Attendence আমাদের পারিবারিক সাফল্য বটে ! Chamok Hasan কে ধন্যবাদ দিয়ে নেই একটু , প্রতিদিন সকালে বর্ণমালাকে ready করিয়ে নিয়ে যাওয়ার জন্য! যত রাতেই ঘুমাক না কেন, সকালে উঠে নাস্তা ready করা, খাওয়ানো ( কঠিন কাজটা  এটাই), টিফিন দিয়ে দেয়া, নিয়ে যাওয়ার দায়িত্ব থেকে একদিনও পিছিয়ে যায়নি! ঐসময়টায় পরশমণি বুকের দুধ খেতে উঠে, তাই আমার জন্য দুই জনকে সামাল দেয়া কঠিন হয়ে যেত! চমক তাই দায়িত্বটা বুঝে নেয়! বর্ণমালাকে আমি সবসময় বলি, এমন একটা বাবা তোমার , বাবাকে কষ্ট দিও না! Good job, Chamok..I am proud of you too! 
ক্লাস টিচার ছাড়াও স্কুলের প্রিন্সিপাল ম্যাডাম  , এসিস্ট্যান্ট প্রিন্সিপাল ম্যাডাম , লাইবেরিয়ান সবাই আমাদের মেয়েটাকে আলাদা করে স্নেহ করেন... ক্লাস টিচারের বিষয়টা বুঝতে পারলেও অন্যদের ওর প্রতি এই আলাদা ঝোঁকটার কারণ এখনো বুঝতে পারিনি... কী করে সবার এমন প্রিয় পাত্র, স্নেহাশীষ হলেন উনি- সেটা নিয়ে আমাদের ব্যাপক কৌতূহল! 
অনুষ্ঠানের শেষে বর্ণমালা যখন আমাদের কাছে এলো, আমরা নিজেদের ছবি তুলবো- এমন সময় প্রিন্সিপাল ম্যাডাম এসে ওকে অভিনন্দন জানালো আর আমাদের বললো আমাদের ফ্যামিলি ছবিটা তুলে দিতে পারেন! আমরাও তার হাতে ফোন দিয়ে হাসি মুখে দাঁড়িয়ে পড়লাম! এই সম্মানটুকু নিরেট বর্ণমালার কারণেই পেলাম... আলহামদুলিল্লাহ! আলহামদুলিল্লাহ!! 
জীবনটা যখন অদ্ভুত এক￼ আবছা গলিতে দম আটকে দেয়ার পায়তারা করছে... জীবন যখন হতাশা-অপারগতা- অসহায়ত্বের কাছে মুখ থুবড়ে পড়ছে , সেই সময় আমার মেয়েটার উসিলায় আল্লাহ আমাদের এক ঝলক আলো দেখালেন, একটু স্বপ্ন দেখার সাহস দিলেন, নিজেদের নিয়ে একটু তৃপ্ত হওয়ার সুযোগ দিলেন... আসলেই সন্তান নেয়ামত, আসলেই ওদের মাঝেই বারবার জীবনকে নতুন করে জীবিত করে নেয়া যায়! 
আলহামদুলিল্লাহ! আলহামদুলিল্লাহ! 
সবাই আমাদের পরিবার, আমাদের সন্তানদের জন্য দোআ করবেন...","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/402133866_10161475513179289_492300854306930833_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zG1DiwiGWoEAX__5ElI&_nc_ht=scontent-ord5-1.xx&oh=00_AfB9QHjHH1_g20ybk5-KplhUT9B0iBcO6wlMaRZovHvweQ&oe=65F24D70', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/402169484_10161475513154289_8515123208674992042_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xbN3FI7BJ7EAX8NCjJO&_nc_ht=scontent-ord5-2.xx&oh=00_AfBK_eWF2pLwC2DPliwHpK2nHIbWqdRME_wn6-NNDm59Ow&oe=65F27687', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/402884124_10161475513299289_979514726167299816_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=LdfB6yDFs-QAX8-5yyq&_nc_ht=scontent-ord5-2.xx&oh=00_AfA6VvX1Hsavrh0iqjj6ODEa12Yea3HJ0PyforINdYkdHQ&oe=65F0C822', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/401800930_10161475517939289_2492253429082101980_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2XayV614QEQAX_jAzyS&_nc_ht=scontent-ord5-1.xx&oh=00_AfCW5Dv_dua1hRtME8e4aXCPMO1p9tZ9ku9LcZTlv7fUWQ&oe=65F0EADE']",[],M
