text,images,videos,gender
"বুয়েটের প্রিয় জুনিয়র Shuvo Islam আর তার সহমানুষ ঐশিকা নদী দুজনই দারুণ প্রতিভাবান- শুভ খুব সুন্দর আবৃত্তি করে, বাঁশি বাজায় আর নদী দারুণ গান করে।
এই নতুন গানটা নদীর গাওয়া- অসম্ভব মিষ্টি সুরেলা গলা তার। গানটাও সুন্দর। অনেক অনেক শুভেচ্ছা রইলো তার জন্য! 
মিউজিক ভিডিওতে শুভকেও কয়েক ঝলক দেখা গেল অভিনয়ে! তার জন্যও শুভকামনা আর ভালোবাসা রইলো! ",[],[],M
পরশমণি আম্মুকে কত ভালোবাসে?,[],['https://www.facebook.com/chamokh/videos/6900574406721167/?__cft__[0]=AZUzRPUH3s8Oa011xwFWRpdA1oLLemh9wLAb4RLorHj_zHecjTuK-No0YBIoRUDvGiNtd_RhRiCeIszJLQtJzsxZ_BR_SA8P_QiSBsOnsfOu6QVSbqWxs9-XPKVTXqfPBTeuzaA5lrKC8eq3oeG5tYvM-ji4pVEFhpvwLxP3ZOvTj-YV-V5FyAitU1Mm26LJqAU&__tn__=%2B%3FFH-R'],M
পরশমণি লক্ষ্মী হলো কী করে? ,[],['https://www.facebook.com/chamokh/videos/1329662597746119/?__cft__[0]=AZVpCzkNtLqnhj351WZKSe7d-dl3qynjMDji9KbXzWU1maoAJcLR_M7WexjjRXNfnn4K_9fvgLA7VuLIrPkqXKP7Vvgp__L2DwdcDFdJTgxI1ybuHBPXee87098OHdgqS7PKWEVXCNbxhFuvJUOF7BrU7EQ2vVXCUc-6RuMmHTTnshPjfDiWaadYLyE0sG7QMYo&__tn__=%2B%3FFH-R'],M
বহ্নির বই পাওয়া যাচ্ছে বইমেলায়…,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/426261723_10161610294409289_2137218218126926376_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DRSAgqS3LdEAX-wA-R3&_nc_ht=scontent-ord5-2.xx&oh=00_AfA1tPvFay0FRoDu0T1TYokG_VDZyQ5R02mLHA_ftzzk4w&oe=65F01D52'],[],M
"ব্যাপারটা আনন্দের যে, অমর একুশে বইমেলায় আবার স্টল পেয়েছে আদর্শ। আর এর মানেই হলো, আমার এ যাবৎ লেখা সবগুলো বই পাওয়া যাচ্ছে মেলায়! আদর্শের ১৩৫-১৩৮ স্টলে গিয়ে খোঁজ করলেই চলবে।
এছাড়া গণিত নিয়ে নতুন বইয়ের কাজ করছি। খুব দ্রুতই ঘোষণা দিতে পারব বলে আশাবাদী! পাঠকদের জন্য অফুরান ভালোবাসা রইল!",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/426248785_10232640426373489_4567031170041556150_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GoybSn-O2Q4AX-IIEqG&_nc_ht=scontent-ord5-2.xx&oh=00_AfANvuOVdwM8PMhHMUGM1WfdwsdVbQTgHDMrPVmob4dSsQ&oe=65F0E21B'],[],M
"বুয়েটের প্রিয় জুনিয়র Shuvo Islam আর তার সহমানুষ ঐশিকা নদী দুজনই দারুণ প্রতিভাবান- শুভ খুব সুন্দর আবৃত্তি করে, বাঁশি বাজায় আর নদী দারুণ গান করে।
এই নতুন গানটা নদীর গাওয়া- অসম্ভব মিষ্টি সুরেলা গলা তার। গানটাও সুন্দর। অনেক অনেক শুভেচ্ছা রইলো তার জন্য! 
মিউজিক ভিডিওতে শুভকেও কয়েক ঝলক দেখা গেল অভিনয়ে! তার জন্যও শুভকামনা আর ভালোবাসা রইলো! ",[],[],M
পরশমণির কাছেই শুনুন কেন তিনি ঘরের কাজ করছেন… ,[],['https://www.facebook.com/chamokh/videos/1033016101136820/?__cft__[0]=AZXbriPz9eNjvf5GwM4pJtI2_XSUZseYq-XfTJWNoZuLCH4FA5f2ZZYiPvCdILcsq9y3dtNnq6OvtGTTsMaHJfBc9a6yasNoBhIKL7CMjjYbItCThXa7n7bEZ0pn7SvItGvYyQZJk9_GfNLp12BbSM-r5jqXDXkiZb7dZSdS7Jj-o_oM8Mu90ONR2t5RawPdb6s&__tn__=%2B%3FFH-R'],M
"বর্ণমালা,
জানিস মা, আমি খুবই ভাগ্যবান মানুষ। আমার জীবনে খুশির মুহূর্ত অনেক। তবু যতবার নিজেকে প্রশ্ন করি তোমার জীবনের সবচেয়ে খুশির মুহূর্ত কোনটা- প্রতিবার আমি নিজেকে দেখতে পাই ২০১৬ তে, সাউথ ক্যারোলাইনার Carolina Women's Physicians এ ছোট্ট একটা ঘরে। 
তোর মায়ের গর্ভে তোর অস্তিত্ব নিশ্চিত হওয়ার পর আমরা সেইদিন গিয়েছিলাম আল্ট্রাসাউন্ড করার জন্য। ডাক্তার (রেডিওলজিস্ট) বললেন সব ঠিক থাকলে তোমরা তোমাদের সন্তানের হার্টবিট শুনতে পাবে আজ। অধীর অপেক্ষার পর যখন তোর হার্টবিটের আওয়াজটা সত্য… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/421548615_10232570739591363_7537001812798805863_n.jpg?stp=dst-jpg_s720x720&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wZ8CTeb6gTAAX-eKPuw&_nc_ht=scontent-ord5-1.xx&oh=00_AfBt-ZPUOoJkIwYveJlLi2HLfY5PtOFJ06ufs3lrlbGJhQ&oe=65F03A99'],[],M
"৪৭তম কলকাতা আন্তর্জাতিক বইমেলায় বাংলাদেশ প্যাভিলিয়নে আদর্শ'র ১৯ নং স্টলে আমার লেখা বইগুলো পাওয়া যাচ্ছে। বইগুলো হচ্ছে —
যুক্তিফাঁদে ফড়িং
গণিতের রঙ্গে: হাসিখুশি গণিত
অঙ্ক ভাইয়া… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/421416027_10232563235163757_7516476916085229557_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Yik7zaVSYrsAX-ZEm3_&_nc_ht=scontent-ord5-2.xx&oh=00_AfAwF7SBF-bGNKL6zW30D9NF5ZFCJnzmJahpVo3XapV_Sw&oe=65F108B1'],[],M
"বুয়েটের প্রিয় জুনিয়র Shuvo Islam আর তার সহমানুষ ঐশিকা নদী দুজনই দারুণ প্রতিভাবান- শুভ খুব সুন্দর আবৃত্তি করে, বাঁশি বাজায় আর নদী দারুণ গান করে।
এই নতুন গানটা নদীর গাওয়া- অসম্ভব মিষ্টি সুরেলা গলা তার। গানটাও সুন্দর। অনেক অনেক শুভেচ্ছা রইলো তার জন্য! 
মিউজিক ভিডিওতে শুভকেও কয়েক ঝলক দেখা গেল অভিনয়ে! তার জন্যও শুভকামনা আর ভালোবাসা রইলো! ",[],[],M
"অনেকদিন পর টঙের দোকানে খাওয়ার অনুভূতি হলো লস এঞ্জেলস-এ। দেশী দোকানে বাজার করতে গিয়েছিলাম। দূর থেকে দেখলাম 3rd Street আর Alexandria St এর মোড়ের ফুটপাতে তাঁবু খাটানো। দেখে মনে পড়লো- বন্ধুদের থেকে শুনেছিলাম এখানে বাংলাদেশী খাবার পাওয়া যায়। দোকানের নাম La Fuchka Ghor । ওখানে গিয়ে ফুচকা খেলাম, পিঠা নিয়ে এলাম। খাবার বেশ ভালো, পাটিসাপটা পিঠাটা অনবদ্য ছিল। 
ধন্যবাদ রাকিবকে, ছবিটা তুলে দেওয়ার জন্য।",[],[],M
পরশমণির কাছেই শুনুন কেন তিনি ঘরের কাজ করছেন… ,[],['https://www.facebook.com/chamokh/videos/1033016101136820/?__cft__[0]=AZXbriPz9eNjvf5GwM4pJtI2_XSUZseYq-XfTJWNoZuLCH4FA5f2ZZYiPvCdILcsq9y3dtNnq6OvtGTTsMaHJfBc9a6yasNoBhIKL7CMjjYbItCThXa7n7bEZ0pn7SvItGvYyQZJk9_GfNLp12BbSM-r5jqXDXkiZb7dZSdS7Jj-o_oM8Mu90ONR2t5RawPdb6s&__tn__=%2B%3FFH-R'],M
"বর্ণমালা,
জানিস মা, আমি খুবই ভাগ্যবান মানুষ। আমার জীবনে খুশির মুহূর্ত অনেক। তবু যতবার নিজেকে প্রশ্ন করি তোমার জীবনের সবচেয়ে খুশির মুহূর্ত কোনটা- প্রতিবার আমি নিজেকে দেখতে পাই ২০১৬ তে, সাউথ ক্যারোলাইনার Carolina Women's Physicians এ ছোট্ট একটা ঘরে। 
তোর মায়ের গর্ভে তোর অস্তিত্ব নিশ্চিত হওয়ার পর আমরা সেইদিন গিয়েছিলাম আল্ট্রাসাউন্ড করার জন্য। ডাক্তার (রেডিওলজিস্ট) বললেন সব ঠিক থাকলে তোমরা তোমাদের সন্তানের হার্টবিট শুনতে পাবে আজ। অধীর অপেক্ষার পর যখন তোর হার্টবিটের আওয়াজটা সত্য… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/421548615_10232570739591363_7537001812798805863_n.jpg?stp=dst-jpg_s720x720&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wZ8CTeb6gTAAX-eKPuw&_nc_ht=scontent-ord5-1.xx&oh=00_AfBt-ZPUOoJkIwYveJlLi2HLfY5PtOFJ06ufs3lrlbGJhQ&oe=65F03A99'],[],M
"৪৭তম কলকাতা আন্তর্জাতিক বইমেলায় বাংলাদেশ প্যাভিলিয়নে আদর্শ'র ১৯ নং স্টলে আমার লেখা বইগুলো পাওয়া যাচ্ছে। বইগুলো হচ্ছে —
যুক্তিফাঁদে ফড়িং
গণিতের রঙ্গে: হাসিখুশি গণিত
অঙ্ক ভাইয়া
নিমিখ পানে: ক্যালকুলাসের পথ পরিভ্রমণ
নিমিখ পানে: যোগজীকরণের যত গল্প
নিবিড় গণিত
গল্পে-জল্পে জেনেটিক্স ১ম খণ্ড
গল্পে-জল্পে জেনেটিক্স ২য় খণ্ড
এছাড়া সহমানুষ ফিরোজা বহ্নির সাথে মিলে লেখা বাচ্চাদের বই ‘টুটুম জানতে চায় মেঘের কথা’ আর আমাদের কন্যা বর্ণমালার জন্ম ও বেড়ে ওঠার সময়ের সংগ্রাম নিয়ে বহ্নির লেখা বই ‘হাঁটি হাঁটি পা পা’ বইটিও পাওয়া যাবে আদর্শের স্টলে। 
পড়ার আমন্ত্রণ রইলো।",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/421416027_10232563235163757_7516476916085229557_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Yik7zaVSYrsAX-ZEm3_&_nc_ht=scontent-ord5-2.xx&oh=00_AfAwF7SBF-bGNKL6zW30D9NF5ZFCJnzmJahpVo3XapV_Sw&oe=65F108B1'],[],M
"সাড়ে ১৩ বছর আগে 
এই গাছের ছায়াতলে 
আমায় বলেছিলে, 
হারাতে চাওনা আমায় কোনোকালে...… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/420152047_10161576432974289_9176925640371071027_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3IXrLR6vh6EAX9sgz_e&_nc_ht=scontent-ord5-2.xx&oh=00_AfBOq_ZNgXy0NVMNvyLaspenFMirgCfIz5oeDzygQPhXUA&oe=65F08885'],[],M
প্রাণের স্বজনদের সাথে কাটানো অম্লান কিছু মুহূর্ত,"['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/420143348_10232545072869711_5884998139549402593_n.jpg?stp=dst-jpg_p526x395&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QvdIYBtVJhYAX_URrUW&_nc_ht=scontent-ord5-2.xx&oh=00_AfAdNom59Mj4sd_A1vpywGeVPtLV_UxVmqRETnfGSN5qcg&oe=65F0A643', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/420612014_10232545074189744_4477835645844241683_n.jpg?stp=dst-jpg_p526x395&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=sMHPqo5TaBYAX-ar9d9&_nc_ht=scontent-ord5-2.xx&oh=00_AfDI5aoFAy8xNzZyD6L9q_5pipiN4ho9Ls91xCGBs2U2uw&oe=65F02A73', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/420149168_10232545084630005_409442281483111706_n.jpg?stp=dst-jpg_p526x395&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Xvd7WNyEZaMAX90PXLt&_nc_ht=scontent-ord5-2.xx&oh=00_AfBbacRPaq5kM_rDwXglOfSvTh_vUHNPJokCl3VpmIJ6jg&oe=65F121FA', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/420634121_10232545082589954_6519802685286749544_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wwTrcLKKb7oAX98Atn9&_nc_ht=scontent-ord5-1.xx&oh=00_AfBmTJ2MZK79oiIqzm-p5E8H9LadVnC01iAz08gy2pfIXw&oe=65F05328', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/420167932_10232545069309622_6228337949999717467_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GuwBp5KHDjcAX9H_aN3&_nc_ht=scontent-ord5-1.xx&oh=00_AfDqVWnsl-8w1pD0LEemEZGxjnEPMgd8FvfbJfnVa_0ZfQ&oe=65EFD6A3']",[],M
"এলেবেলে পাঠশালা আপডেট 
বসন্ত ২০২৪ সেশন শুরু হতে যাচ্ছে শিগগিরই। সেখানে নতুন ক্লাস আসছে 'ফুটফুটে' নামে, ২.৫ (আড়াই) থেকে ৪ বছর বয়সী বাচ্চাদের জন্য। বিস্তারিত জানা যাবে এই ভিডিওতে। ভর্তির অনুরোধ ফর্ম পূরণ করা যাবে প্রথম কমেন্টে দেওয়া লিঙ্ক থেকে।",[],['https://www.facebook.com/feroza.b.omar/videos/1376358663071263/?__cft__[0]=AZX5aUfJhAZm81Hgn1H5ghhyulXHlcNkmrPtFup086V-968B_RUsFE-OIsi806V1dCZJ-Xh4FE_plzHljOHoaUeg2PXCXL2-ZwTDY8pSWJBZTiDtdrPTDt1qnZtL5Rk8S3M7pD3mozsBXc9aU1dphQTiZf4GnZ1owl6v_fDHmdKGxO23SXOwoXfDc61XJ_UZOd9aLzBUCVyNm6K_6Ztt7R3J&__tn__=%2B%3FFH-y-R'],M
"৪৭তম কলকাতা আন্তর্জাতিক বইমেলায় বাংলাদেশ প্যাভিলিয়নে আদর্শ'র ১৯ নং স্টলে আমার লেখা বইগুলো পাওয়া যাচ্ছে। বইগুলো হচ্ছে —
যুক্তিফাঁদে ফড়িং
গণিতের রঙ্গে: হাসিখুশি গণিত
অঙ্ক ভাইয়া
নিমিখ পানে: ক্যালকুলাসের পথ পরিভ্রমণ
নিমিখ পানে: যোগজীকরণের যত গল্প
নিবিড় গণিত
গল্পে-জল্পে জেনেটিক্স ১ম খণ্ড
গল্পে-জল্পে জেনেটিক্স ২য় খণ্ড
এছাড়া সহমানুষ ফিরোজা বহ্নির সাথে মিলে লেখা বাচ্চাদের বই ‘টুটুম জানতে চায় মেঘের কথা’ আর আমাদের কন্যা বর্ণমালার জন্ম ও বেড়ে ওঠার সময়ের সংগ্রাম নিয়ে বহ্নির লেখা বই ‘হাঁটি হাঁটি পা পা’ বইটিও পাওয়া যাবে আদর্শের স্টলে। 
পড়ার আমন্ত্রণ রইলো।",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/421416027_10232563235163757_7516476916085229557_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Yik7zaVSYrsAX-ZEm3_&_nc_ht=scontent-ord5-2.xx&oh=00_AfAwF7SBF-bGNKL6zW30D9NF5ZFCJnzmJahpVo3XapV_Sw&oe=65F108B1'],[],M
"সাড়ে ১৩ বছর আগে 
এই গাছের ছায়াতলে 
আমায় বলেছিলে, 
হারাতে চাওনা আমায় কোনোকালে...… See more",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/420152047_10161576432974289_9176925640371071027_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3IXrLR6vh6EAX9sgz_e&_nc_ht=scontent-ord5-2.xx&oh=00_AfBOq_ZNgXy0NVMNvyLaspenFMirgCfIz5oeDzygQPhXUA&oe=65F08885'],[],M
