text,images,videos,gender
Daraz Employee Awards Night!!!,"['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/306123842_8726216767392298_6588349322972751611_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=QMpaMnbN5_kAX_feODF&_nc_ht=scontent-ord5-1.xx&oh=00_AfD-Rp-vVOF9grfWiHEEkrMBTBQYN3ICgTp5klsfB2cMFw&oe=65FB590D', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/306282483_8726217430725565_256270227728980570_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=S6kAAMwjpggAX-wuSId&_nc_ht=scontent-ord5-1.xx&oh=00_AfBBjMRBYMnHaimJ7KXm5chfDOYdupkJodHCq3womxSCcQ&oe=65FAA1DD', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/306161666_8726217740725534_2166912939879766904_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ytZ25BQOiFAAX-AUNXR&_nc_ht=scontent-ord5-1.xx&oh=00_AfAiJklmbxf8b9K0UlZ84E_hEuS2ETF85mkBi3w49Pcpog&oe=65FB4C56', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/306359546_8726218097392165_4785902831553177658_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=acfo0LadwWoAX_zA_1O&_nc_ht=scontent-ord5-1.xx&oh=00_AfBKZsMEDy1-jLur9B04uvCBn-LrDje9FJaNw237yOOTcw&oe=65FBC961', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/306136981_8726218490725459_6290520354807734999_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0g_QXE8ikesAX-02SaR&_nc_ht=scontent-ord5-1.xx&oh=00_AfAN9fCqD5uS_yNfqnVlAd2v7HYgKNTTZ8nEmMFWB1ESKg&oe=65FA3371']",[],M
"Friday work doesn’t feel bad when you have the group CEO appreciating your work. 
Team Strategy & Planning with Group CEO of Daraz",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/301666916_7955933701146232_6281953353317383242_n.jpg?stp=cp6_dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tlBXxI37K4kAX-XhX9D&_nc_ht=scontent-ord5-2.xx&oh=00_AfBE-5S1-k3OZ7RH-sHhyQkxX2YRoDwawP0tWKXquTmWDw&oe=65FADD2C'],[],M
,"['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/131290977_10219161714134701_7039871634850451061_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=NUOiwwQCXNEAX_yseiG&_nc_ht=scontent-ord5-1.xx&oh=00_AfBy2gh424vPwv0tJLcpzS4COgmO0gOdUF-VFULdpkhVGA&oe=661D73FA', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/131217714_10219161714534711_3695117459059231046_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CVv4By0VJskAX97FnaE&_nc_ht=scontent-ord5-2.xx&oh=00_AfAXBREMS54uf1CXCW2Zu7cP3CKRZWvJwVPytzzJ7-aR0A&oe=661D5AA9', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/131889730_10219161714774717_5472770149074339391_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=IHr1kXPHPcEAX-IQ6WA&_nc_ht=scontent-ord5-1.xx&oh=00_AfDhLrqQESDJNM_GEw8H-04wSR4sjW-U4h8mpS_6G_oj-w&oe=661D7A3A', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/131074503_10219161715054724_6009970909810658729_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=74t3GjgABIAAX8YP_vZ&_nc_ht=scontent-ord5-1.xx&oh=00_AfAJcYe5teNaivPcFeKPdcRzSlsJkJ-aAHa1oh3hwNqYPQ&oe=661D7F34', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/131293963_10219161715294730_4073579591758000273_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=h9pyYav7Za8AX81tj1z&_nc_ht=scontent-ord5-2.xx&oh=00_AfC6g3Vmk10Dj053Hilg0c4wYb7jz74r0GR6lJ9mNXofYw&oe=661D7105']",[],M
,"['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/125287551_10216283084063987_2130742547327266880_n.jpg?stp=dst-jpg_p280x280&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=oVjs3oPtid8AX8XKY0s&_nc_ht=scontent-ord5-2.xx&oh=00_AfBOXzGrTYRA59elUDybKjy3ZAScTqhEETjTdYHFoI8k8w&oe=661D6F63', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/124671400_10216283084423996_220335137417420070_n.jpg?stp=dst-jpg_p280x280&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zKGlLBW7n_wAX-LPKdS&_nc_ht=scontent-ord5-1.xx&oh=00_AfDqqsBMcmHeXgnZ30KCRpCBv938WuFVezb1RNpCGFqLCA&oe=661D7B63', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/124922920_10216283084904008_1098193194615988978_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pJ-Kg_3rcz0AX_jjlrC&_nc_ht=scontent-ord5-1.xx&oh=00_AfBQI1P8RtHr2Vg_70F1l1hTEAVVar6lgveNcV3GSZmiYg&oe=661D61F8']",[],M
Accounting Quorum ,['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/108520973_3185897028144745_3949411039550195049_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5R17iluiLKMAX9wzEik&_nc_ht=scontent-ord5-1.xx&oh=00_AfACrzTWapBZpL3A3U6Y2sHJ0D0a_oU6GYqWS3d_yz-kSw&oe=661D4D8D'],[],M
"“After ages” 
- Muyed (2020)",[],[],M
A random winter day in JU,['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/109714158_10222955768633773_4206164749595771081_n.jpg?stp=dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=deLtCOzAIOMAX-0ajG1&_nc_oc=AQmfBSZti5-IzMK9g2SEyhnp8sEOQX35ZJYPwRJqOJ5vqltdczpbNxJbatGERxMkYAU&_nc_ht=scontent-ord5-2.xx&oh=00_AfA5HGdYg5rDwx5pjs3ze1HPdtTc3Dt1yfd2wHBUD27U4g&oe=661D68A4'],[],M
WOOFFY BWAFDAY BHAIA!,['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/66470349_10218525256618293_3664866070071607296_n.jpg?stp=dst-jpg_s640x640&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dGigRQOnK-YAX9pm6HR&_nc_ht=scontent-ord5-2.xx&oh=00_AfDJyOO_O6UVmUt382PatXF9jX8EN1fLJsLqa_xOcujHQg&oe=661D570A'],[],M
Happy Birthday সাইদুল ইসলাম সৌরভ,[],['https://www.facebook.com/rafiur.rahman.10/videos/10219063380524605/?__cft__[0]=AZUmN8nuckSx7MhkoVJ-WnAlOdK04iaSfzFEMcmAgsvIDONsFFVkgIxR-JgFS9sV7QyRZki8kD1_hAL9toz3R_iC5tjCHpd6XvGKiZCKae-NTAwK7uotnnTVeqgz0DWr_9S9D1-gTA8RVOwCrIbZT21SAxrrmAyazHzh8o0SwrHsnQ&__tn__=%2B%3FFH-R'],M
"ekti shundr photo...
.. hi!!! Rakin hi!!!! ইফতেখার হোসেন নাবিল",['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/62247793_1551075018361002_2344581939186368512_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lX7rrzBvwp0AX93ARLU&_nc_ht=scontent-ord5-2.xx&oh=00_AfAkBWW-nxNlqMcTzzz08CarjCyQSVIFeCkGHVVNg0V28w&oe=661D7AE5'],[],M
Get together with friends!,"['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/52467455_10100942800522153_9098166447321907200_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pyGwRLx4COkAX8AJheF&_nc_ht=scontent-ord5-2.xx&oh=00_AfCGYIXA4eQjOFQpldXzNPAReJBkbECZyiy0p5c0YwDn_A&oe=661D7595', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/52867351_10100942800547103_6224535015049396224_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BY7apJD_ZDAAX_x7xMA&_nc_ht=scontent-ord5-2.xx&oh=00_AfCVcZFu82JRczL6u9mlMCA9JecAVML3oh-OiI7v9rTH8g&oe=661D624B', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/52914683_10100942800577043_2277891495195312128_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=LRVIDPGrusgAX8qx-0m&_nc_ht=scontent-ord5-1.xx&oh=00_AfB_Lv0yYp0cqunz-tYITZDGn9G_Tg0yd0807HpMGUTZ8w&oe=661D4C48', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/52452488_10100942800646903_1988863758365097984_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zHDo1wSNCsQAX-bweEQ&_nc_ht=scontent-ord5-2.xx&oh=00_AfDWn6QyQB1g7nHBcW8g3Wvksr7LiZoD1kHu_ekXiMro0w&oe=661D6E74', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/52723220_10100942800671853_3471157105082236928_n.jpg?stp=dst-jpg_p235x350&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=K2W2iRLVLbUAX9MT39x&_nc_ht=scontent-ord5-1.xx&oh=00_AfDw9nRTqFP5EICZVcLHT5mKamXISTvLZjTUawDO-hDUmw&oe=661D5C80']",[],M
candid er pose diar somoi tula real candid,['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/52647446_1464603233674848_2676665713841668096_n.jpg?stp=dst-jpg_p180x540&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pq_rI9hiKTQAX8riTxA&_nc_ht=scontent-ord5-1.xx&oh=00_AfBITNKdhRrdaCRtkB8qYCoR83fRArw1ryNLNSUJiVMJKQ&oe=661D72E5'],[],M
"Saha Niloy & Jasim vai very well done brothers..
#mehendiCeremony 
#Chittagong
#teamRoybox… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/49092772_2160485170675058_6859139162000326656_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Hsv-3XHcCIEAX-DP-8R&_nc_ht=scontent-ord5-1.xx&oh=00_AfBfk7UQHHJl1KsmLlvXMsjMx32WUhEbzsA-llYCFlPduA&oe=661D78FE'],[],M
"#mehendiCeremony 
#Chittagong
#teamRoybox
#darao
#PathaowedsDaraZ","['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/49489194_2160313164025592_5174109937139187712_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=S2UhUAXKTqAAX_jK2sK&_nc_ht=scontent-ord5-1.xx&oh=00_AfDLdgIx_Xuu4iNoQEjAkILb4SiTvIAqIVt4lwakILoqVg&oe=661D75EB', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/49010238_2160313207358921_8565050801322459136_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=LiromEG9E6IAX-QacNY&_nc_ht=scontent-ord5-1.xx&oh=00_AfAc3l-SQLTEmmts2kTl_vluTsts9YUSFpI8mXhxkxhn_A&oe=661D5BF4']",[],M
