text,images,videos,gender
Steve Quake is someone I found from Stanford Engineering podcast. Love his work and his takes.,[],[],M
Outsized impact.,[],[],M
"So, result of some dives into NVIDIA's moat in AI accelerators:
This is a software moat. AMD's ROCm and everything Intel has done with SYCL is overall coming short (ROCm specifically is coming extremely short). Major consequence: none of the ML frameworks are by default optimized for either. It's probably easier to find resources, library support and optimization techniques for Apple Silicon (partly due to George Hotz's obsession).
I think strategy to follow for AMD or Inte… See more",[],[],M
A few folks asked me about why I pursued online masters program in CS.,[],[],M
"Dublin one fine winter evening.
#dublin",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/416143717_10211316490024861_9138923386331792519_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=3635dc&_nc_ohc=hyFGTwdVoWsAX_sxzmr&_nc_ht=scontent-ord5-1.xx&oh=00_AfDsDD8yVNK3EpH2LR7gsut6iW8yQUWdW8fT7vWO7VRPNw&oe=65E0FBCF'],[],M
Outsized impact.,[],[],M
"So, result of some dives into NVIDIA's moat in AI accelerators:
This is a software moat. AMD's ROCm and everything Intel has done with SYCL is overall coming short (ROCm specifically is coming extremely short). Major consequence: none of the ML frameworks are by default optimized for either. It's probably easier to find resources, library support and optimization techniques for Apple Silicon (partly due to George Hotz's obsession).
I think strategy to follow for AMD or Inte… See more",[],[],M
A few folks asked me about why I pursued online masters program in CS.,[],[],M
"Dublin one fine winter evening.
#dublin",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/416143717_10211316490024861_9138923386331792519_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=3635dc&_nc_ohc=hyFGTwdVoWsAX_sxzmr&_nc_ht=scontent-ord5-1.xx&oh=00_AfDsDD8yVNK3EpH2LR7gsut6iW8yQUWdW8fT7vWO7VRPNw&oe=65E0FBCF'],[],M
"Most immediately impactful take away from Ted Lasso,
""It's just poopeh, let it flow.""",[],[],M
"Weekend fun.
Even in small scale, impact of quantization is visible.",[],[],M
"People who don't know, Sutskever was in Google when he wrote the LSTM paper. This is a pre-requisite for imagining the value of ""attention"".
Over the time, I have realized Ilya comes as different types of person to different people: to me Ilya has a deep faith that back-propagation based Neural Network will yield artificial intelligence as we keep scaling it up. Ilya convinced Geoffrey Hinton, his PhD advisor, of the same too.
Time will tell if he correct or not. But regard… See more",[],[],M
"""People with friends and allies do better than those without. Even as the AI world brings breakthroughs seemingly every week, you’ll be better off with friends to help sort out what’s real and what’s hype, test your ideas, offer mutual support, and build things with."" - Andrew
Strong.",[],[],M
"Dublin one fine winter evening.
#dublin",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/416143717_10211316490024861_9138923386331792519_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=3635dc&_nc_ohc=hyFGTwdVoWsAX_sxzmr&_nc_ht=scontent-ord5-1.xx&oh=00_AfDsDD8yVNK3EpH2LR7gsut6iW8yQUWdW8fT7vWO7VRPNw&oe=65E0FBCF'],[],M
"Most immediately impactful take away from Ted Lasso,
""It's just poopeh, let it flow.""",[],[],M
"Weekend fun.
Even in small scale, impact of quantization is visible.",[],[],M
"People who don't know, Sutskever was in Google when he wrote the LSTM paper. This is a pre-requisite for imagining the value of ""attention"".
Over the time, I have realized Ilya comes as different types of person to different people: to me Ilya has a deep faith that back-propagation based Neural Network will yield artificial intelligence as we keep scaling it up. Ilya convinced Geoffrey Hinton, his PhD advisor, of the same too.
Time will tell if he correct or not. But regard… See more",[],[],M
"""People with friends and allies do better than those without. Even as the AI world brings breakthroughs seemingly every week, you’ll be better off with friends to help sort out what’s real and what’s hype, test your ideas, offer mutual support, and build things with."" - Andrew
Strong.",[],[],M
"The story can be found in Nature's Festive Spectacular 2023 cover.
Associate Project Director who started as a Radar Engineer. ECE grad from Madras University. A thriving home grown talent is the biggest marker of a functional organization.
Congratulations again ISRO. ",[],[],M
"Such a great talk. Thank you for giving me vocabulary to many of my feelings about education, system and where institutional process comes short. Love it.",[],[],M
May be some day Bangladesh will be in that position. ,[],[],M
Fantastic talk.,[],[],M
"This article is a great summary of why Europe on path to loose.
China puts a huge amount of government money and blind eyes behind tech. Western world so far has been complacent and adopted banning based approach. But US has now pivoted to putting big money. This has already spooked France, but at EU level, they are no where near to level of investments that's required to make actual difference.
My prediction: the elections in 2024 will make things worse, not better.… See more",[],[],M
"The story can be found in Nature's Festive Spectacular 2023 cover.
Associate Project Director who started as a Radar Engineer. ECE grad from Madras University. A thriving home grown talent is the biggest marker of a functional organization.
Congratulations again ISRO. ",[],[],M
"Such a great talk. Thank you for giving me vocabulary to many of my feelings about education, system and where institutional process comes short. Love it.",[],[],M
May be some day Bangladesh will be in that position. ,[],[],M
Fantastic talk.,[],[],M
"This article is a great summary of why Europe on path to loose.
China puts a huge amount of government money and blind eyes behind tech. Western world so far has been complacent and adopted banning based approach. But US has now pivoted to putting big money. This has already spooked France, but at EU level, they are no where near to level of investments that's required to make actual difference.
My prediction: the elections in 2024 will make things worse, not better.",[],[],M
Gemini is here ,[],[],M
"I hold a lot of my private pension fund in green climate tech because, if those doesn't succeed, there will not be a big need for pension to begin with because the world will be unlivable.",[],[],M
"Two specific points were very very interesting in this talk:
1. The key problem in AI safety is gap in governance and regulation. Imagine 21th century governance with 23rd century tech or potentially reverse it, 18th century governance with 20th century tech. It's setup for disaster.
2. Intelligence has nothing to do with dominate. Desire for domination comes from social aspect.… See more",[],[],M
"A beautiful thing undone. 
New Zealand scraps world-first smoking ‘generation ban’ to fund tax cuts",[],[],M
"Everybody who is wondering about fast career growth, this is it.
I sometime take it too far, don't even wait for bunch of consensus building; but hey, I take risk, some pays off, some doesn't. But always love doing it.",[],[],M
"This article is a great summary of why Europe on path to loose.
China puts a huge amount of government money and blind eyes behind tech. Western world so far has been complacent and adopted banning based approach. But US has now pivoted to putting big money. This has already spooked France, but at EU level, they are no where near to level of investments that's required to make actual difference.
My prediction: the elections in 2024 will make things worse, not better.",[],[],M
Gemini is here ,[],[],M
"I hold a lot of my private pension fund in green climate tech because, if those doesn't succeed, there will not be a big need for pension to begin with because the world will be unlivable.",[],[],M
"Two specific points were very very interesting in this talk:
1. The key problem in AI safety is gap in governance and regulation. Imagine 21th century governance with 23rd century tech or potentially reverse it, 18th century governance with 20th century tech. It's setup for disaster.
2. Intelligence has nothing to do with dominate. Desire for domination comes from social aspect.… See more",[],[],M
"A beautiful thing undone. 
New Zealand scraps world-first smoking ‘generation ban’ to fund tax cuts",[],[],M
"Everybody who is wondering about fast career growth, this is it.
I sometime take it too far, don't even wait for bunch of consensus building; but hey, I take risk, some pays off, some doesn't. But always love doing it.",[],[],M
"Excellent article with amazing writing.
""Interestingly it was Marx who predicted the inevitable end of the state brought down by the logic of the left. Today it is the implacable enemies of Marxism who predict the end of the state brought down by the logic of the right. Big business and globalisation is now the target of the right, while censorship is a go-to tool of the progressive left. The right has become left, and the left has become the right. Such blurring will continue.
Welcome to politics – new-age style.""",[],[],M
"As a classic late bloomer, I appreciate this framework.",[],[],M
"Today's episode of 'If you criticize Israel, you are anti-Semitic'.",[],[],M
My friend upped the game right there... ,"['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/398806349_7370411049639060_1909271508727075602_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=c42490&_nc_ohc=9kWzebNIcokAX8nFIxx&_nc_ht=scontent-ord5-1.xx&oh=00_AfDbTN6DHm4MSb1L4hD-e5h74MXjntRdOpTomRdj3-MCTw&oe=65E22107', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/398857097_7370411042972394_3519769776942023312_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=c42490&_nc_ohc=YcEMdrwkWREAX8BNfEF&_nc_ht=scontent-ord5-2.xx&oh=00_AfB7uYID29CHFMciy_cL61XBg1IxUBCgWEQywQWZ-b_MyA&oe=65E11CD5']",[],M
COOOL!,[],[],M
"Excellent article with amazing writing.
""Interestingly it was Marx who predicted the inevitable end of the state brought down by the logic of the left. Today it is the implacable enemies of Marxism who predict the end of the state brought down by the logic of the right. Big business and globalisation is now the target of the right, while censorship is a go-to tool of the progressive left. The right has become left, and the left has become the right. Such blurring will continue.
Welcome to politics – new-age style.""",[],[],M
"As a classic late bloomer, I appreciate this framework.",[],[],M
"Today's episode of 'If you criticize Israel, you are anti-Semitic'.",[],[],M
My friend upped the game right there... ,"['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/398806349_7370411049639060_1909271508727075602_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=c42490&_nc_ohc=9kWzebNIcokAX8nFIxx&_nc_ht=scontent-ord5-1.xx&oh=00_AfDbTN6DHm4MSb1L4hD-e5h74MXjntRdOpTomRdj3-MCTw&oe=65E22107', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/398857097_7370411042972394_3519769776942023312_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=c42490&_nc_ohc=YcEMdrwkWREAX8BNfEF&_nc_ht=scontent-ord5-2.xx&oh=00_AfB7uYID29CHFMciy_cL61XBg1IxUBCgWEQywQWZ-b_MyA&oe=65E11CD5']",[],M
COOOL!,[],[],M
"Realizing how Shakib Ahmed has become the real life “Ahem Ji “ day by day 
He always has “zaruri meeting “ nowadays 
I think everyone surrounding him would agree with me too",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/395868068_3186986851605336_9102320175478391259_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=a248ae&_nc_ohc=H02tTocofO8AX-12DtG&_nc_ht=scontent-ord5-1.xx&oh=00_AfArOI3Ew-DcM2NnD75bSwJpS-V_Lb0lIbUxThhqcGuqPg&oe=65E2C01D'],[],M
"Propaganda machine is starting against Ireland.
Ireland has been speaking in favor of Palestine for a long time and in my understanding Irish people are against the apartheid state ",[],[],M
"While Last Week Tonight presents it well, it's not the whole story.
This is the change in me in last 1-2 years. Before, I was always at awe for brilliance of McKinsey in solving many complex problem. But then I started reading deeper and thought about it deeper. McKinsey thrives in keeping complex things complex, reducing transparency etc.
Just FYI, McKinsey's blueprint makes world believe issues like Israel-Palestine's conflict is sophisticated issue with layers and layers… See more",[],[],M
Hilarious,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/391641219_122123420396036486_3429754984554182795_n.jpg?stp=dst-jpg_p851x315&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=ss8oomhfiMsAX9SBIct&_nc_ht=scontent-ord5-2.xx&oh=00_AfDQhMfE3b6SDzt2Mw_J7BV2ntK2D-dXoQ3WIxRvKi5y2Q&oe=65E2C36E'],[],M
Probably this will help to understand a bit of background.,[],[],M
My friend upped the game right there... ,"['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/398806349_7370411049639060_1909271508727075602_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=c42490&_nc_ohc=9kWzebNIcokAX8nFIxx&_nc_ht=scontent-ord5-1.xx&oh=00_AfDbTN6DHm4MSb1L4hD-e5h74MXjntRdOpTomRdj3-MCTw&oe=65E22107', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/398857097_7370411042972394_3519769776942023312_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=c42490&_nc_ohc=YcEMdrwkWREAX8BNfEF&_nc_ht=scontent-ord5-2.xx&oh=00_AfB7uYID29CHFMciy_cL61XBg1IxUBCgWEQywQWZ-b_MyA&oe=65E11CD5']",[],M
COOOL!,[],[],M
"Realizing how Shakib Ahmed has become the real life “Ahem Ji “ day by day 
He always has “zaruri meeting “ nowadays 
I think everyone surrounding him would agree with me too",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/395868068_3186986851605336_9102320175478391259_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=a248ae&_nc_ohc=H02tTocofO8AX-12DtG&_nc_ht=scontent-ord5-1.xx&oh=00_AfArOI3Ew-DcM2NnD75bSwJpS-V_Lb0lIbUxThhqcGuqPg&oe=65E2C01D'],[],M
"Propaganda machine is starting against Ireland.
Ireland has been speaking in favor of Palestine for a long time and in my understanding Irish people are against the apartheid state ",[],[],M
"While Last Week Tonight presents it well, it's not the whole story.
This is the change in me in last 1-2 years. Before, I was always at awe for brilliance of McKinsey in solving many complex problem. But then I started reading deeper and thought about it deeper. McKinsey thrives in keeping complex things complex, reducing transparency etc.
Just FYI, McKinsey's blueprint makes world believe issues like Israel-Palestine's conflict is sophisticated issue with layers and layers… See more",[],[],M
Hilarious,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/391641219_122123420396036486_3429754984554182795_n.jpg?stp=dst-jpg_p851x315&_nc_cat=100&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=ss8oomhfiMsAX9SBIct&_nc_ht=scontent-ord5-2.xx&oh=00_AfDQhMfE3b6SDzt2Mw_J7BV2ntK2D-dXoQ3WIxRvKi5y2Q&oe=65E2C36E'],[],M
Probably this will help to understand a bit of background.,[],[],M
,[],[],M
"The most wonderful time of the year is back.
Nobel Prize for medicine awarded to two Covid-19 vaccine scientists",[],[],M
,[],[],M
Till date my fav standup sketch.,[],[],M
"BUET Math department for Computer Science should be replaced with 3blue1brown YT channel. I don't think it's even a controversial call.
Until I started with a few project requiring deep understanding of spectral clustering, laplacian transformations etc, I didn't know how uneducated I was in the *actual science* of computation.",[],[],M
,[],[],M
"The most wonderful time of the year is back.
Nobel Prize for medicine awarded to two Covid-19 vaccine scientists",[],[],M
,[],[],M
Till date my fav standup sketch.,[],[],M
"BUET Math department for Computer Science should be replaced with 3blue1brown YT channel. I don't think it's even a controversial call.
Until I started with a few project requiring deep understanding of spectral clustering, laplacian transformations etc, I didn't know how uneducated I was in the *actual science* of computation.",[],[],M
"True Age added to ""To Read"" list.",[],[],M
"His palms are sweaty, knees weak, arms are heavy,
There's vomit on his sweater already, Mrs Weasleys's spaghetti",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/315911279_3249822828662328_6863343031357231256_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=gM5XfyUEyBwAX9eH_Y8&_nc_ht=scontent-ord5-2.xx&oh=00_AfACd1fe9TDXZvIQ9etKGuCP24zo-TdIxTfrn_WWW3bsRQ&oe=65E1996E'],[],M
Was such a different kind of listen from Lex's podcast.,[],[],M
"https://www.irishtimes.com/.../something-nauseating.../
Loving her writing more, day by day.",[],[],M
"BUET Math department for Computer Science should be replaced with 3blue1brown YT channel. I don't think it's even a controversial call.
Until I started with a few project requiring deep understanding of spectral clustering, laplacian transformations etc, I didn't know how uneducated I was in the *actual science* of computation.",[],[],M
"True Age added to ""To Read"" list.",[],[],M
"His palms are sweaty, knees weak, arms are heavy,
There's vomit on his sweater already, Mrs Weasleys's spaghetti",['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/315911279_3249822828662328_6863343031357231256_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=3635dc&_nc_ohc=gM5XfyUEyBwAX9eH_Y8&_nc_ht=scontent-ord5-2.xx&oh=00_AfACd1fe9TDXZvIQ9etKGuCP24zo-TdIxTfrn_WWW3bsRQ&oe=65E1996E'],[],M
Was such a different kind of listen from Lex's podcast.,[],[],M
"https://www.irishtimes.com/.../something-nauseating.../
Loving her writing more, day by day.",[],[],M
"Like everything from 3Blue1Brown, love it!",[],[],M
Shakib Ahmed bhaiya,[],[],M
"A lesson of ""know your business"" from Ireland's local, Penny aka Primark.",[],[],M
"The video is poorly titled.
If you ever didn't know why Huawei truly deserved the ban, they have done similar or worse with Cisco.
Check out: https://www.wsj.com/articles/SB10485560675556000… See more",[],[],M
"Congratulation ISRO!
For a while, ISRO has been shining as an organization. This does put it on a different level. ",[],[],M
"A lesson of ""know your business"" from Ireland's local, Penny aka Primark.",[],[],M
"The video is poorly titled.
If you ever didn't know why Huawei truly deserved the ban, they have done similar or worse with Cisco.
Check out: https://www.wsj.com/articles/SB10485560675556000… See more",[],[],M
"Congratulation ISRO!
For a while, ISRO has been shining as an organization. This does put it on a different level. ",[],[],M
"Happy birthday, bhaiya!
 Hope you have a good one. 
I miss you guys so much. ",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/366904866_3477631312507108_4617497985909578437_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=v0NDBDw3XDAAX8_SWoJ&_nc_ht=scontent-ord5-1.xx&oh=00_AfDqCiG09mBpQjExE7n8AxwphuJ-3PtRejW8tkOBEOPFNA&oe=65E2DE1C'],[],M
That was fun to watch.,[],[],M
"Shakib এর সাথে সম্পর্কটা অন্য level এর । সেই 2016 এ যখন California তে 2 bedroom এর apartment নিয়ে থাকতাম, তখন Shakib আমাদের সাথে এসে join করে । আমাদের ছোট ভাই সে । Hussainul Abedin Saimum আর Shakib দুজনেই তখন Cisco তে কাজ করতো, তাই সকালে একসাথে Office এও যেত । Evening এ সবাই একসাথে কাজ থেকে ফিরে রান্নার আয়োজন করতাম নয়তো প্রায়শই restaurant hopping এ বের হতাম । সুন্দর ছিমছাম ছিল দিনগুলো ।
তারপর Ireland Google এ জব নিয়ে ছেলেটা Dublin চলে গেল । অনেকদিন পর Dublin এ ওদের সাথে আবারও… See more","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/366828287_10218756917234460_248227051952229708_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=a73e89&_nc_ohc=MHSTUbWRE_gAX-QIMrx&_nc_ht=scontent-ord5-1.xx&oh=00_AfB7FF4-Q4MFltefy8ds240Sto0GYhvKtJLBxluyzQ7lhw&oe=65E1D569', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/363841315_10218756917314462_7786348982339644028_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=a73e89&_nc_ohc=lwWQuaKKxtEAX8NSf2p&_nc_ht=scontent-ord5-1.xx&oh=00_AfDrVoA4_1eOyiXReEV5gHy0_Roo2u9W26ny5SUKJWuaAA&oe=65E1F0EC']",[],M
"Got to finally visit my brother's office today! 
 This deserves a post,no?","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/361913539_3465924520344454_426024497981706067_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=xRp_qZRq-uwAX8fpcD1&_nc_oc=AQndsQdcIGQwvs6Zc6xW96Ws-7lC3Bgc6C-XK4jx3TAhm-Dw5lFaxmVyRYskzeiygps&_nc_ht=scontent-ord5-1.xx&oh=00_AfCQ-HVM28OK5RA3BHOipNHJg_0VdnYFxwY9g0aMmTi8iw&oe=65E227EA', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/362931796_3465924600344446_5091238885014288003_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=341gR1dwvisAX9ccxrh&_nc_ht=scontent-ord5-2.xx&oh=00_AfDJHkhxdrwkq2pHY6H6UqnJgtnytiIuEQQeotK-8SyEmA&oe=65E145B2', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/362285865_3465924630344443_3565721317989732147_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=Vk9M2wKSjjYAX_8w4cr&_nc_ht=scontent-ord5-1.xx&oh=00_AfCFaNOo3-7mnB9fB81_vRJfI6A-xF0NJNdhPXFOQT5EZg&oe=65E1A34F', 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/362972466_3465924660344440_154153339632899766_n.jpg?stp=dst-jpg_p480x480&_nc_cat=107&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=JLGz5BiZVJQAX_AafRd&_nc_ht=scontent-ord5-2.xx&oh=00_AfCMcWbma0pb-hT8XZysnEaaqXA9omqm-EkCPpx3KoEPDg&oe=65E2CBFA', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/363001975_3465924713677768_3783526684204207415_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=3sfmAACKkywAX_bcpAv&_nc_oc=AQl1TvOWpRQ3J-K7qnsbSjFGUJG3VIdu77UYOWU5pHQryl-cadkhZmXtSvaGOdvsJ9g&_nc_ht=scontent-ord5-1.xx&oh=00_AfBVx9p3lU6pZaaufNbpzqwHwFK_-GciMae6gv2aTgiZow&oe=65E0F0FB']",[],M
"Happy birthday, bhaiya!
 Hope you have a good one. 
I miss you guys so much. ",['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/366904866_3477631312507108_4617497985909578437_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=dd5e9f&_nc_ohc=v0NDBDw3XDAAX8_SWoJ&_nc_ht=scontent-ord5-1.xx&oh=00_AfDqCiG09mBpQjExE7n8AxwphuJ-3PtRejW8tkOBEOPFNA&oe=65E2DE1C'],[],M
That was fun to watch.,[],[],M
"Shakib এর সাথে সম্পর্কটা অন্য level এর । সেই 2016 এ যখন California তে 2 bedroom এর apartment নিয়ে থাকতাম, তখন Shakib আমাদের সাথে এসে join করে । আমাদের ছোট ভাই সে । Hussainul Abedin Saimum আর Shakib দুজনেই তখন Cisco তে কাজ করতো, তাই সকালে একসাথে Office এও যেত । Evening এ সবাই একসাথে কাজ থেকে ফিরে রান্নার আয়োজন করতাম নয়তো প্রায়শই restaurant hopping এ বের হতাম । সুন্দর ছিমছাম ছিল দিনগুলো ।
তারপর Ireland Google এ জব নিয়ে ছেলেটা Dublin চলে গেল । অনেকদিন পর Dublin এ ওদের সাথে আবারও… See more","['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/366828287_10218756917234460_248227051952229708_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=a73e89&_nc_ohc=MHSTUbWRE_gAX-QIMrx&_nc_ht=scontent-ord5-1.xx&oh=00_AfB7FF4-Q4MFltefy8ds240Sto0GYhvKtJLBxluyzQ7lhw&oe=65E1D569', 'https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/363841315_10218756917314462_7786348982339644028_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=a73e89&_nc_ohc=lwWQuaKKxtEAX8NSf2p&_nc_ht=scontent-ord5-1.xx&oh=00_AfDrVoA4_1eOyiXReEV5gHy0_Roo2u9W26ny5SUKJWuaAA&oe=65E1F0EC']",[],M
